Trace,opt,srrip,hwc 80 50 curr hotter,hwc 80 50 curr hotter lru
cassandra_result,0.905712465491604,0.058044878601263034,-0.7722800311460306,0.20988178664966972
drupal_result,3.6610986495277484,1.3252331066549587,2.0329957448926375,1.9345275124507184
finagle-chirper_result,0.2540119646757142,0.014243661570606542,-0.43324470610577476,-0.03521349666065495
finagle-http_result,0.15307517731504924,-0.012075536029492968,-0.3825103618753999,-0.13034475655364422
kafka_result,1.0386548641074744,0.0993431490295597,-1.1717302018000273,0.035585605622528355
mediawiki_result,3.598323193164942,0.3388932570332946,1.3786984985262716,1.707080178108167
tomcat_result,3.388552889108317,0.7454199213584081,0.09962442473505663,1.830709008516559
verilator_result,100.442020745507,2.494730419347694,91.90738018637674,90.985203572221
wordpress_result,2.73875622158734,0.09343611305770247,0.9893446894147685,0.6914272366269696
