Trace,opt,srrip,hwc 80 50 curr hotter,hwc 80 50 curr hotter lru
cassandra_result,1.4624515824448459,0.10872714137031718,-0.6040794137318113,0.49714054771297544
drupal_result,3.073233051133957,0.6935770283302475,1.3914244129149775,2.0198785083645654
finagle-chirper_result,0.4194444444444432,-0.022222222222226824,-0.3670634920635001,0.12380952380952427
finagle-http_result,0.405604325495703,-0.0003564185636909788,-0.3157868474421575,0.12688500867880023
kafka_result,1.7403537731424925,0.15006283881375337,-1.0504398716962737,0.5679878449100452
mediawiki_result,3.467144815947691,0.1725556375909777,0.994409872376326,1.6783039763737972
tomcat_result,6.495697422130688,1.6736844040745804,2.4827161401831304,3.156143125068949
verilator_result,93.06930350274037,2.607753322877386,92.29203236494696,92.27922210566041
wordpress_result,2.900617992375575,0.502141432279703,1.59114029911266,1.6106901457911766
