Trace,opt,srrip,hwc 80 50 curr hotter,hwc 80 50 curr hotter lru
cassandra_result,3.520464197493852,0.46254821334193025,0.4554263202677871,1.448742985872416
drupal_result,3.5681071812607157,0.49442006451800036,1.4414833328489698,2.2650324043128216
finagle-chirper_result,1.6582482012635904,0.18555813613552585,0.09298208572217047,0.8388689480437179
finagle-http_result,1.8068321526842765,0.13538434517886316,0.0406153035536622,0.7398571512206592
kafka_result,4.173637264618436,0.5744301288404318,0.1232903865213061,1.7411298315163513
mediawiki_result,3.352752856294108,-0.022226306543522867,0.5928439841509263,1.5319054356142312
tomcat_result,8.961861286997484,1.7901143670544348,4.0877632160211945,4.1373386344671745
verilator_result,65.04716482587328,2.243632087935315,64.86088358082756,64.87244358716906
wordpress_result,2.8521653838693206,0.3096281168681413,1.379784870677195,1.8445930366612784
