Trace,IPC,L1I Access,L1I Hit,L1I Miss,L1I MPKI,Branch MPKI,L1D Access,L1D Hit,L1D Miss,L1D MPKI,L2C MPKI,LLC MPKI,L1I Load Access,L1I Load Hit,L1I Load Miss,L1I Load MPKI,L1I Latency,L1D Latency,L2C Latency,LLC Latency
cassandra_result,2.69612,12513492,11557467,956025,19.1205,3.7054,0,0,0,0.0,0.7806,0.017,4983930,4076353,907577,18.1515,10.6283,-nan,22.8847,132.772
drupal_result,2.81549,8501504,7902171,599333,11.9867,4.0376,0,0,0,0.0,0.5266,0.0681,2596346,2059539,536807,10.7361,11.379,-nan,37.7797,137.405
finagle-chirper_result,2.47272,9101161,8105710,995451,19.909,6.41742,0,0,0,0.0,0.0735,0.0053,3386581,2455078,931503,18.6301,9.60778,-nan,29.3488,130.563
finagle-http_result,2.74985,7832239,7115485,716754,14.3351,5.4941,0,0,0,0.0,0.0898,0.0092,2507733,1835062,672671,13.4534,9.76083,-nan,34.6024,142.906
kafka_result,2.55296,12973421,11854132,1119289,22.3858,3.9079,0,0,0,0.0,0.9714,0.0671,5350372,4285686,1064686,21.2937,11.0113,-nan,29.7971,141.796
mediawiki_result,2.36538,7451705,6867919,583786,11.6757,8.87918,0,0,0,0.0,0.936,0.0096,2231466,1723703,507763,10.1553,11.4479,-nan,21.5338,149.866
tomcat_result,2.13257,8759874,8063636,696238,13.9248,9.51468,0,0,0,0.0,1.0433,0.0131,3395934,2740697,655237,13.1047,10.6328,-nan,21.7927,142.991
verilator_result,0.499451,9121832,4881165,4240667,84.8133,30.2949,0,0,0,0.0,80.5286,0.6746,6346529,2226994,4119535,82.3907,26.9536,-nan,21.0471,124.984
wordpress_result,2.78683,9094981,8539406,555575,11.1115,4.90536,0,0,0,0.0,0.5015,0.008,2852458,2367061,485397,9.7079,10.8676,-nan,22.3211,145.505
