Trace,IPC,L1I Access,L1I Hit,L1I Miss,L1I MPKI,Branch MPKI,L1D Access,L1D Hit,L1D Miss,L1D MPKI,L2C MPKI,LLC MPKI,L1I Load Access,L1I Load Hit,L1I Load Miss,L1I Load MPKI,L1I Latency,L1D Latency,L2C Latency,LLC Latency
cassandra_result,2.79599,12581385,11624453,956932,19.1386,3.37824,0,0,0,0.0,0.7789,0.0171,4983007,4072711,910296,18.2059,10.685,-nan,22.9225,133.124
drupal_result,2.81007,8517418,7915956,601462,12.0292,4.0804,0,0,0,0.0,0.5336,0.0679,2599046,2060487,538559,10.7712,11.4387,-nan,37.4724,137.314
finagle-chirper_result,2.52,9138450,8141972,996478,19.9296,6.1863,0,0,0,0.0,0.0735,0.0051,3386668,2453708,932960,18.6592,9.62642,-nan,29.0873,129.946
finagle-http_result,2.80569,7869717,7152116,717601,14.352,5.28084,0,0,0,0.0,0.0885,0.0091,2507867,1833864,674003,13.4801,9.78112,-nan,34.7003,143.247
kafka_result,2.66555,13068809,11948008,1120801,22.416,3.47922,0,0,0,0.0,1.039,0.0647,5353818,4286249,1067569,21.3514,11.1054,-nan,28.8358,141.853
mediawiki_result,2.37025,7486572,6900504,586068,11.7214,8.90442,0,0,0,0.0,0.9443,0.0104,2235561,1725770,509791,10.1958,11.5627,-nan,21.6634,150.452
tomcat_result,2.17544,8855236,8158320,696916,13.9383,9.21284,0,0,0,0.0,1.0442,0.0131,3408454,2751509,656945,13.1389,10.7029,-nan,21.8039,143.346
verilator_result,0.288831,8676987,4437462,4239525,84.7905,68.9355,0,0,0,0.0,80.4646,0.6836,7274204,3188560,4085644,81.7129,28.8843,-nan,20.9493,111.736
wordpress_result,2.76217,9090580,8533478,557102,11.142,5.0252,0,0,0,0.0,0.5055,0.0077,2852045,2365870,486175,9.7235,10.9121,-nan,22.2198,144.966
