Trace,IPC,L1I Access,L1I Hit,L1I Miss,L1I MPKI,Branch MPKI,L1D Access,L1D Hit,L1D Miss,L1D MPKI,L2C MPKI,LLC MPKI,L1I Load Access,L1I Load Hit,L1I Load Miss,L1I Load MPKI,L1I Latency,L1D Latency,L2C Latency,LLC Latency
cassandra_result,2.71875,12527830,11571617,956213,19.1243,3.63374,0,0,0,0.0,0.7773,0.017,4978099,4069350,908749,18.175,10.6519,-nan,22.8972,132.79
drupal_result,2.7766,8491005,7890661,600344,12.0069,4.1951,0,0,0,0.0,0.5339,0.0677,2596382,2058832,537550,10.751,11.4109,-nan,37.3882,137.209
finagle-chirper_result,2.49008,9117778,8122261,995517,19.9103,6.32846,0,0,0,0.0,0.0743,0.0051,3386333,2454057,932276,18.6455,9.62055,-nan,28.9483,129.855
finagle-http_result,2.76167,7844076,7127474,716602,14.332,5.44238,0,0,0,0.0,0.0899,0.009,2507851,1834896,672955,13.4591,9.77035,-nan,34.3602,143.188
kafka_result,2.5738,12997985,11878067,1119918,22.3984,3.8078,0,0,0,0.0,1.0107,0.0675,5348139,4282496,1065643,21.3129,11.0473,-nan,29.4212,141.027
mediawiki_result,2.34545,7461136,6876379,584757,11.6951,9.00684,0,0,0,0.0,0.9425,0.0101,2233781,1725068,508713,10.1743,11.5194,-nan,21.6099,149.629
tomcat_result,2.07459,8764916,8069072,695844,13.9169,9.90894,0,0,0,0.0,1.0451,0.0131,3397722,2743104,654618,13.0924,10.7029,-nan,21.8014,143.271
verilator_result,0.303763,8574742,4335703,4239039,84.7808,62.0086,0,0,0,0.0,80.47,0.685,7108427,3044759,4063668,81.2734,28.2095,-nan,20.953,111.951
wordpress_result,2.73963,9074037,8518449,555588,11.1118,5.1071,0,0,0,0.0,0.5053,0.0078,2848477,2363246,485231,9.7046,10.8899,-nan,22.2407,144.783
