Trace,IPC,L1I Access,L1I Hit,L1I Miss,L1I MPKI,Branch MPKI,L1D Access,L1D Hit,L1D Miss,L1D MPKI,L2C MPKI,LLC MPKI,L1I Load Access,L1I Load Hit,L1I Load Miss,L1I Load MPKI,L1I Latency,L1D Latency,L2C Latency,LLC Latency
cassandra_result,2.66584,12480305,11524255,956050,19.121,3.809,0,0,0,0.0,0.7802,0.0169,4970059,4062711,907348,18.147,10.629,-nan,22.8766,132.648
drupal_result,2.7504,8464024,7864219,599805,11.9961,4.28362,0,0,0,0.0,0.5341,0.0678,2593084,2056717,536367,10.7273,11.3719,-nan,37.4166,137.282
finagle-chirper_result,2.45646,9089170,8093989,995181,19.9036,6.47078,0,0,0,0.0,0.0746,0.0051,3385178,2454282,930896,18.6179,9.60877,-nan,28.9147,129.855
finagle-http_result,2.72895,7824428,7107849,716579,14.3316,5.55416,0,0,0,0.0,0.0909,0.009,2508705,1836471,672234,13.4447,9.75642,-nan,34.1803,142.967
kafka_result,2.49907,12906105,11786640,1119465,22.3893,4.12134,0,0,0,0.0,1.0084,0.0674,5324030,4260185,1063845,21.2769,11.0096,-nan,29.416,140.924
mediawiki_result,2.33052,7446867,6862251,584616,11.6923,9.07482,0,0,0,0.0,0.9429,0.0101,2232730,1724398,508332,10.1666,11.4984,-nan,21.6049,149.536
tomcat_result,2.04639,8742381,8046194,696187,13.9237,10.1015,0,0,0,0.0,1.0457,0.0131,3397406,2743618,653788,13.0758,10.7009,-nan,21.7994,143.193
verilator_result,0.30685,8567190,4328648,4238542,84.7708,60.7072,0,0,0,0.0,80.4686,0.6841,7095866,3033312,4062554,81.2511,28.1004,-nan,20.9516,111.931
wordpress_result,2.7292,9065532,8510362,555170,11.1034,5.14256,0,0,0,0.0,0.506,0.0078,2845426,2360676,484750,9.695,10.878,-nan,22.2233,144.985
