Trace,IPC,L1I Access,L1I Hit,L1I Miss,L1I MPKI,Branch MPKI,L1D Access,L1D Hit,L1D Miss,L1D MPKI,L2C MPKI,LLC MPKI,L1I Load Access,L1I Load Hit,L1I Load Miss,L1I Load MPKI,L1I Latency,L1D Latency,L2C Latency,LLC Latency
cassandra_result,2.70657,12520068,11563747,956321,19.1264,3.6656,0,0,0,0.0,0.7791,0.0169,4980004,4071665,908339,18.1668,10.6374,-nan,22.879,132.872
drupal_result,2.81588,8506345,7906486,599859,11.9972,4.02584,0,0,0,0.0,0.5266,0.0682,2597897,2060956,536941,10.7388,11.3907,-nan,37.8082,137.429
finagle-chirper_result,2.48369,9110964,8115537,995427,19.9085,6.35466,0,0,0,0.0,0.0734,0.0052,3386802,2455006,931796,18.6359,9.61173,-nan,29.2852,130.099
finagle-http_result,2.75375,7836264,7119596,716668,14.3334,5.46642,0,0,0,0.0,0.0897,0.0092,2508113,1835470,672643,13.4529,9.76234,-nan,34.6136,143.105
kafka_result,2.56732,12985989,11866126,1119863,22.3973,3.83816,0,0,0,0.0,0.976,0.067,5347006,4281153,1065853,21.3171,11.0165,-nan,29.7289,141.686
