Trace,IPC,L1I Access,L1I Hit,L1I Miss,L1I MPKI,Branch MPKI,L1D Access,L1D Hit,L1D Miss,L1D MPKI,L2C MPKI,LLC MPKI,L1I Load Access,L1I Load Hit,L1I Load Miss,L1I Load MPKI,L1I Latency,L1D Latency,L2C Latency,LLC Latency
cassandra_result,2.81515,12590217,11633263,956954,19.1391,3.31198,0,0,0,0.0,0.7791,0.0172,4984734,4074439,910295,18.2059,10.6782,-nan,22.9373,133.206
drupal_result,2.88209,8545842,7943505,602337,12.0467,3.77598,0,0,0,0.0,0.5228,0.0679,2603090,2064017,539073,10.7815,11.3901,-nan,37.8403,137.327
finagle-chirper_result,2.52409,9139391,8142994,996397,19.9279,6.16078,0,0,0,0.0,0.0727,0.0052,3387049,2454075,932974,18.6595,9.62362,-nan,29.3772,130.099
finagle-http_result,2.81015,7871194,7153553,717641,14.3528,5.26028,0,0,0,0.0,0.0875,0.0092,2508103,1834043,674060,13.4812,9.78053,-nan,35.0158,143.124
kafka_result,2.6892,13082407,11961455,1120952,22.419,3.3932,0,0,0,0.0,1.0371,0.0643,5356391,4288557,1067834,21.3567,11.0954,-nan,28.836,142.428
mediawiki_result,2.43985,7508259,6921768,586491,11.7298,8.4757,0,0,0,0.0,0.932,0.0101,2235125,1725039,510086,10.2017,11.4534,-nan,21.6267,150.101
tomcat_result,2.28312,8918386,8221221,697165,13.9433,8.50522,0,0,0,0.0,1.0409,0.0133,3416596,2757694,658902,13.178,10.6795,-nan,21.8412,143.658
verilator_result,0.536478,9361926,5123099,4238827,84.7765,29.0087,0,0,0,0.0,80.5038,0.6745,6279166,2135413,4143753,82.8751,27.4169,-nan,21.1294,134.789
wordpress_result,2.83069,9115735,8558869,556866,11.1373,4.72196,0,0,0,0.0,0.4962,0.0079,2853863,2367643,486220,9.7244,10.8643,-nan,22.2901,144.565
