Trace,IPC,L1I Access,L1I Hit,L1I Miss,L1I MPKI,Branch MPKI,L1D Access,L1D Hit,L1D Miss,L1D MPKI,L2C MPKI,LLC MPKI,L1I Load Access,L1I Load Hit,L1I Load Miss,L1I Load MPKI,L1I Latency,L1D Latency,L2C Latency,LLC Latency
cassandra_result,2.70648,12520612,11564323,956289,19.1258,3.66472,0,0,0,0.0,0.7794,0.0169,4980207,4071854,908353,18.1671,10.6376,-nan,22.8817,132.895
drupal_result,2.81507,8505945,7906070,599875,11.9975,4.0286,0,0,0,0.0,0.5267,0.0683,2597723,2060753,536970,10.7394,11.3902,-nan,37.8222,137.442
finagle-chirper_result,2.4835,9110759,8115318,995441,19.9088,6.35678,0,0,0,0.0,0.0735,0.0053,3386754,2454944,931810,18.6362,9.61162,-nan,29.319,130.183
finagle-http_result,2.75318,7836397,7119774,716623,14.3325,5.46834,0,0,0,0.0,0.0897,0.0092,2508311,1835694,672617,13.4523,9.76408,-nan,34.6103,143.105
kafka_result,2.56642,12985168,11865344,1119824,22.3965,3.84254,0,0,0,0.0,0.9767,0.067,5346905,4281071,1065834,21.3167,11.0162,-nan,29.7276,141.802
mediawiki_result,2.37541,7469793,6885255,584538,11.6908,8.81434,0,0,0,0.0,0.9372,0.0099,2234235,1725767,508468,10.1694,11.4773,-nan,21.5806,149.923
tomcat_result,2.12159,8782813,8086778,696035,13.9207,9.54686,0,0,0,0.0,1.042,0.0131,3397782,2742784,654998,13.1,10.6548,-nan,21.8,142.953
verilator_result,0.499181,9109101,4868447,4240654,84.8131,30.3117,0,0,0,0.0,80.5289,0.6747,6343846,2224134,4119712,82.3942,26.9435,-nan,21.0472,124.99
wordpress_result,2.78271,9095136,8539768,555368,11.1074,4.91576,0,0,0,0.0,0.5021,0.0079,2852733,2367553,485180,9.7036,10.8685,-nan,22.2868,145.339
