Trace,IPC,L1I Access,L1I Hit,L1I Miss,L1I MPKI,Branch MPKI,L1D Access,L1D Hit,L1D Miss,L1D MPKI,L2C MPKI,LLC MPKI,L1I Load Access,L1I Load Hit,L1I Load Miss,L1I Load MPKI,L1I Latency,L1D Latency,L2C Latency,LLC Latency
cassandra_result,2.67998,12499332,11543168,956164,19.1233,3.7514,0,0,0,0.0,0.7829,0.0171,4980460,4072956,907504,18.1501,10.6235,-nan,22.9055,133.187
drupal_result,2.7924,8483298,7883786,599512,11.9902,4.10144,0,0,0,0.0,0.5281,0.0682,2595226,2058830,536396,10.7279,11.3501,-nan,37.7535,137.397
finagle-chirper_result,2.46513,9095094,8099902,995192,19.9038,6.43742,0,0,0,0.0,0.0733,0.0052,3386170,2454694,931476,18.6295,9.59829,-nan,29.2488,129.874
finagle-http_result,2.73407,7821613,7104722,716891,14.3378,5.52956,0,0,0,0.0,0.0956,0.0094,2507623,1835367,672256,13.4451,9.75093,-nan,33.9318,142.051
kafka_result,2.52561,12945838,11826425,1119413,22.3883,3.99226,0,0,0,0.0,0.9755,0.0672,5344338,4279956,1064382,21.2876,10.9842,-nan,29.7573,141.688
mediawiki_result,2.35344,7445960,6861803,584157,11.6831,8.90358,0,0,0,0.0,0.9382,0.0103,2233540,1725835,507705,10.1541,11.4471,-nan,21.6398,149.665
tomcat_result,2.12058,8770517,8074544,695973,13.9195,9.53242,0,0,0,0.0,1.0426,0.0131,3398185,2743493,654692,13.0938,10.6332,-nan,21.8021,142.986
verilator_result,0.499146,9109251,4868597,4240654,84.8131,30.3135,0,0,0,0.0,80.5289,0.6747,6344062,2224384,4119678,82.3936,26.9416,-nan,21.0472,124.99
wordpress_result,2.77001,9083438,8528379,555059,11.1012,4.95912,0,0,0,0.0,0.5023,0.0079,2851117,2366107,485010,9.7002,10.8489,-nan,22.3034,145.708
