Trace,IPC,L1I Access,L1I Hit,L1I Miss,L1I MPKI,Branch MPKI,L1D Access,L1D Hit,L1D Miss,L1D MPKI,L2C MPKI,LLC MPKI,L1I Load Access,L1I Load Hit,L1I Load Miss,L1I Load MPKI,L1I Latency,L1D Latency,L2C Latency,LLC Latency
cassandra_result,2.66783,12479878,11523923,955955,19.1191,3.80946,0,0,0,0.0,0.7793,0.0169,4967124,4059312,907812,18.1562,10.6309,-nan,22.8823,132.745
drupal_result,2.75272,8468280,7868287,599993,11.9999,4.28198,0,0,0,0.0,0.535,0.0679,2592902,2056377,536525,10.7305,11.3947,-nan,37.4349,137.298
finagle-chirper_result,2.46284,9097777,8102425,995352,19.907,6.4429,0,0,0,0.0,0.0747,0.0051,3386763,2454973,931790,18.6358,9.60632,-nan,28.9028,129.855
finagle-http_result,2.73296,7827011,7110458,716553,14.3311,5.5415,0,0,0,0.0,0.0909,0.009,2508127,1835766,672361,13.4472,9.75909,-nan,34.2117,143.188
kafka_result,2.5225,12945995,11826394,1119601,22.392,4.0121,0,0,0,0.0,1.0096,0.0675,5340007,4275295,1064712,21.2942,11.0294,-nan,29.4226,140.934
mediawiki_result,2.33957,7458582,6873741,584841,11.6968,9.04118,0,0,0,0.0,0.942,0.0101,2233911,1725305,508606,10.1721,11.5208,-nan,21.6042,149.62
tomcat_result,2.0373,8734818,8039329,695489,13.9098,10.1953,0,0,0,0.0,1.0447,0.0131,3392728,2738977,653751,13.075,10.7217,-nan,21.8011,143.193
verilator_result,0.302768,8584054,4344720,4239334,84.7867,62.49,0,0,0,0.0,80.47,0.6848,7122130,3058293,4063837,81.2767,28.2449,-nan,20.9525,111.926
wordpress_result,2.73231,9070901,8515530,555371,11.1074,5.13904,0,0,0,0.0,0.5061,0.0077,2848107,2363159,484948,9.699,10.8877,-nan,22.2169,144.966
