Trace,IPC,L1I Access,L1I Hit,L1I Miss,L1I MPKI,Branch MPKI,L1D Access,L1D Hit,L1D Miss,L1D MPKI,L2C MPKI,LLC MPKI,L1I Load Access,L1I Load Hit,L1I Load Miss,L1I Load MPKI,L1I Latency,L1D Latency,L2C Latency,LLC Latency
cassandra_result,2.72083,12522104,11565868,956236,19.1247,3.6308,0,0,0,0.0,0.7796,0.0171,4973848,4065212,908636,18.1727,10.639,-nan,22.9267,133.426
drupal_result,2.81093,8499726,7899743,599983,11.9997,4.0411,0,0,0,0.0,0.5289,0.0679,2596399,2058942,537457,10.7491,11.3837,-nan,37.6414,137.34
finagle-chirper_result,2.47535,9103678,8107641,996037,19.9207,6.38934,0,0,0,0.0,0.0737,0.0052,3385897,2453798,932099,18.642,9.60875,-nan,29.2055,129.9
finagle-http_result,2.75387,7836059,7118700,717359,14.3472,5.47046,0,0,0,0.0,0.0893,0.0091,2505986,1833010,672976,13.4595,9.76402,-nan,34.6587,143.219
kafka_result,2.57484,12991234,11871026,1120208,22.4042,3.81998,0,0,0,0.0,1.0385,0.0647,5346343,4281257,1065086,21.3017,11.0296,-nan,28.8464,141.955
mediawiki_result,2.37323,7466621,6881646,584975,11.6995,8.82994,0,0,0,0.0,0.9381,0.0105,2233077,1724442,508635,10.1727,11.4782,-nan,21.6728,149.175
tomcat_result,2.0992,8771952,8074759,697193,13.9439,9.69638,0,0,0,0.0,1.036,0.0131,3396692,2741326,655366,13.1073,10.6574,-nan,21.8193,143.437
verilator_result,0.497052,9179085,4940582,4238503,84.7701,30.6307,0,0,0,0.0,80.4982,0.6753,6378482,2260991,4117491,82.3498,26.9717,-nan,21.0786,128.582
wordpress_result,2.78079,9088539,8532671,555868,11.1174,4.92554,0,0,0,0.0,0.5026,0.0078,2851670,2366048,485622,9.7124,10.8717,-nan,22.2344,144.727
