Trace,IPC,L1I Access,L1I Hit,L1I Miss,L1I MPKI,Branch MPKI,L1D Access,L1D Hit,L1D Miss,L1D MPKI,L2C MPKI,LLC MPKI,L1I Load Access,L1I Load Hit,L1I Load Miss,L1I Load MPKI,L1I Latency,L1D Latency,L2C Latency,LLC Latency
cassandra_result,2.84941,12609975,11652752,957223,19.1445,3.21494,0,0,0,0.0,0.7804,0.0172,4986978,4076022,910956,18.2191,10.6935,-nan,22.9389,133.039
drupal_result,2.9122,8558918,7956577,602341,12.0468,3.67546,0,0,0,0.0,0.5212,0.0679,2604576,2065087,539489,10.7898,11.392,-nan,37.8936,137.305
finagle-chirper_result,2.5333,9144752,8148207,996545,19.9309,6.11272,0,0,0,0.0,0.072,0.0053,3387178,2454006,933172,18.6634,9.62514,-nan,29.5053,130.183
finagle-http_result,2.82001,7876227,7158716,717511,14.3502,5.22054,0,0,0,0.0,0.087,0.0091,2508166,1833995,674171,13.4834,9.78043,-nan,35.0253,143.085
kafka_result,2.72381,13101766,11980670,1121096,22.4219,3.27756,0,0,0,0.0,1.0554,0.0661,5357235,4288809,1068426,21.3685,11.1309,-nan,28.9063,142.111
mediawiki_result,2.46244,7516888,6930356,586532,11.7306,8.3908,0,0,0,0.0,0.93,0.0099,2234472,1724146,510326,10.2065,11.4563,-nan,21.6008,150.067
tomcat_result,2.34061,8964471,8266460,698011,13.9602,8.18274,0,0,0,0.0,1.0367,0.0133,3421482,2761197,660285,13.2057,10.687,-nan,21.8369,143.404
verilator_result,0.578588,9603804,5365074,4238730,84.7746,28.7254,0,0,0,0.0,80.5016,0.6755,6161368,2016632,4144736,82.8947,28.3738,-nan,21.0984,130.868
wordpress_result,2.8566,9124405,8565883,558522,11.1704,4.63742,0,0,0,0.0,0.4957,0.0078,2854044,2366950,487094,9.7419,10.8651,-nan,22.2863,144.546
