Trace,IPC,L1I Access,L1I Hit,L1I Miss,L1I MPKI,Branch MPKI,L1D Access,L1D Hit,L1D Miss,L1D MPKI,L2C MPKI,LLC MPKI,L1I Load Access,L1I Load Hit,L1I Load Miss,L1I Load MPKI,L1I Latency,L1D Latency,L2C Latency,LLC Latency
client_001,1.53551,15943262,15661682,281580,5.6316,3.4023,11794575,11380397,414178,8.2836,5.0564,2.8022,3232743,3113683,119060,2.3812,13.4523,82.0916,128.408,195.682
client_002,1.80849,22452959,21951647,501312,10.0262,1.84112,12359515,12118729,240786,4.8157,4.2859,1.0935,5682642,5375832,306810,6.1362,11.3734,60.554,68.2515,189.319
client_003,1.10618,17052179,16621974,430205,8.6041,2.5603,11366600,10959241,407359,8.1472,7.2876,5.2605,4112212,3861852,250360,5.0072,12.6937,179.366,199.531,248.8
client_004,1.47563,14175241,13646168,529073,10.5815,9.4137,12385309,11857248,528061,10.5612,4.886,1.7806,3166187,2874752,291435,5.8287,15.9012,30.7661,74.8594,150.686
client_005,1.35916,21059699,20423738,635961,12.7192,3.87862,12944569,12557267,387302,7.746,6.6399,4.8535,5778136,5407431,370705,7.4141,12.3496,116.669,140.363,164.763
client_006,1.46145,16307944,15590824,717120,14.3424,2.62934,9528334,9025685,502649,10.053,8.9778,5.2018,3686048,3334291,351757,7.0351,12.3801,114.775,130.499,190.773
client_007,1.53627,16319815,15465265,854550,17.091,3.33726,12430656,11865087,565569,11.3114,3.5283,2.419,2991227,2558698,432529,8.6506,10.2288,53.2189,146.297,184.276
client_008,1.51418,18262907,17533061,729846,14.5969,5.71984,12205147,11335797,869350,17.387,6.3912,2.8918,4467517,4095746,371771,7.4354,10.0438,42.9071,94.1275,163.89
server_001,1.49459,20021509,19512884,508625,10.1725,1.54528,10779226,10369205,410021,8.2004,8.2483,4.483,4495091,4255933,239158,4.7832,15.227,142.25,152.886,244.544
server_002,1.38261,34163347,33453853,709494,14.1899,0.22284,14895068,14894684,384,0.0077,0.0031,0.0014,6662366,6292894,369472,7.3894,9.86729,41.3255,87.3806,152.232
server_003,1.3739,15310148,14414572,895576,17.9115,7.78458,11397071,10669160,727911,14.5582,14.6345,3.1554,4031881,3535717,496164,9.9233,16.1379,52.8474,62.7913,198.588
server_004,1.0527,27584838,26504939,1079899,21.598,4.24136,12755424,10753290,2002134,40.0427,15.6839,1.9507,5316122,4757276,558846,11.1769,14.6225,20.4314,40.6085,166.044
server_009,1.10012,29312790,28233443,1079347,21.5869,2.67432,12794134,10549144,2244990,44.8998,15.2508,1.2688,5570313,5028406,541907,10.8381,13.1484,17.8194,32.9179,155.816
server_010,1.29772,24869899,23668473,1201426,24.0285,2.8736,11941214,10330415,1610799,32.216,19.2277,1.2281,5539242,4930565,608677,12.1735,13.1063,21.9201,29.7651,153.772
server_011,1.63061,16490330,15249023,1241307,24.8261,5.2696,10919151,10286469,632682,12.6536,17.0469,1.9248,4849076,4224086,624990,12.4998,14.3648,38.4611,37.7289,157.52
server_012,1.8389,18296540,16924752,1371788,27.4358,3.241,10712164,10076069,636095,12.7219,18.8281,1.3432,5517561,4820398,697163,13.9433,12.9627,36.5301,30.7488,151.155
server_013,1.7711,18030108,16595236,1434872,28.6974,3.31896,10684906,10037855,647051,12.941,20.4669,1.5729,5502906,4786833,716073,14.3215,13.4002,38.7549,31.6348,152.09
server_014,1.42124,32557397,31069629,1487768,29.7554,0.37988,14987043,14925574,61469,1.2294,1.3057,0.9954,6665499,5773759,891740,17.8348,10.4613,322.756,321.987,396.123
server_015,1.48474,31518555,29980509,1538046,30.7609,0.16026,15179639,15179237,402,0.008,0.003,0.0013,6724039,5827518,896521,17.9304,10.0336,41.4527,86.66,156.547
server_016,1.83761,19480321,17229082,2251239,45.0248,1.77484,11529272,10700829,828443,16.5689,8.035,0.5,4796183,3555015,1241168,24.8234,10.157,20.3553,31.2048,184.318
server_017,0.414184,24779582,22625149,2154433,43.0887,1.39876,12811088,11073282,1737806,34.7561,32.8124,24.2951,4861405,3577195,1284210,25.6842,11.7988,234.602,241.63,299.361
server_018,0.423414,26770787,24384232,2386555,47.7311,0.72402,13188628,11384582,1804046,36.0809,33.9353,24.4269,5344682,3922102,1422580,28.4516,11.6395,234.946,242.804,309.568
server_019,0.407114,24471721,22281999,2189722,43.7944,1.4963,12751877,10963343,1788534,35.7707,33.7254,25.444,4783676,3493973,1289703,25.7941,12.0957,250.051,259.235,317.129
server_020,0.426666,26770579,24264421,2506158,50.1232,0.71474,13176383,11383803,1792580,35.8516,33.7498,24.2447,5345005,3867317,1477688,29.5538,11.5829,236.131,243.903,311.738
server_021,0.430373,26908084,24390431,2517653,50.3531,0.54048,13274707,11460649,1814058,36.2812,34.1621,24.2924,5463252,3971982,1491270,29.8254,11.5926,235.833,243.438,314.264
server_022,0.431847,26813935,24374628,2439307,48.7861,0.53222,13287384,11469284,1818100,36.362,34.2294,24.2367,5465855,4006253,1459602,29.192,11.5566,236.994,244.484,317.072
server_023,1.64878,21864303,19268304,2595999,51.92,2.16112,12628085,11669236,958849,19.177,9.0526,0.6647,5490670,4070462,1420208,28.4042,10.127,22.2449,34.9785,207.134
server_024,1.61909,22209643,19503832,2705811,54.1162,2.1804,12867660,11877851,989809,19.7962,10.2269,0.7518,5597389,4104889,1492500,29.85,10.0813,24.7087,37.7411,246.444
server_025,1.60919,24907986,22270146,2637840,52.7568,2.03834,13230163,12329449,900714,18.0143,9.1706,0.396,6239596,4805008,1434588,28.6918,10.242,19.3081,27.8045,190.304
server_026,1.59915,23211531,20223385,2988146,59.7629,2.32224,12993971,11930049,1063922,21.2784,12.7877,0.395,5887629,4287135,1600494,32.0099,10.3805,19.9105,26.0575,210.746
server_027,1.59251,23374909,20367471,3007438,60.1488,2.38416,13043891,12025330,1018561,20.3712,11.5062,0.467,5918245,4311525,1606720,32.1344,10.3705,19.757,27.5691,193.8
server_028,1.53222,24645198,21556379,3088819,61.7764,1.86344,12655670,11215778,1439892,28.7978,8.4333,0.5899,5962088,4264416,1697672,33.9534,10.1964,16.8499,29.7417,140.984
