Trace,IPC,L1I Access,L1I Hit,L1I Miss,L1I MPKI,Branch MPKI,L1D Access,L1D Hit,L1D Miss,L1D MPKI,L2C MPKI,LLC MPKI,L1I Load Access,L1I Load Hit,L1I Load Miss,L1I Load MPKI,L1I Latency,L1D Latency,L2C Latency,LLC Latency
client_001,1.53551,15944074,15662542,281532,5.6306,3.4006,11794607,11380432,414175,8.2835,5.0553,2.8012,3232715,3113660,119055,2.3811,13.5028,82.1613,128.491,195.855
client_002,1.81874,22595951,22091541,504410,10.0882,1.67946,12352040,12111253,240787,4.8157,4.28,1.0943,5691695,5378052,313643,6.2729,11.455,60.6078,68.5524,190.094
client_003,1.10388,17076017,16643960,432057,8.6411,2.57742,11365929,10958569,407360,8.1472,7.2972,5.2644,4112908,3861249,251659,5.0332,12.8794,179.459,199.301,248.629
client_004,1.44874,14148139,13618393,529746,10.5949,9.72656,12395631,11867567,528064,10.5613,4.8688,1.7819,3168576,2876209,292367,5.8473,16.7492,30.6326,74.5505,149.193
client_005,1.35341,21055445,20419291,636154,12.7231,3.91446,12944416,12557115,387301,7.746,6.6449,4.851,5777940,5405662,372278,7.4456,12.6371,116.391,139.717,164.09
client_006,1.46319,16321620,15604324,717296,14.3459,2.61774,9528049,9025395,502654,10.0531,8.9851,5.1891,3686952,3335301,351651,7.033,12.4754,115.069,131.382,192.928
client_007,1.53942,16330240,15476077,854163,17.0833,3.33522,12431108,11865529,565579,11.3116,3.5292,2.4085,2991513,2558195,433318,8.6664,10.1642,52.5677,144.017,181.797
client_008,1.51105,18243584,17513664,729920,14.5984,5.73472,12206910,11337556,869354,17.3871,6.4096,2.8865,4467872,4096099,371773,7.4355,10.1258,42.7021,93.0529,162.282
server_001,1.50243,20058070,19547902,510168,10.2034,1.47284,10774815,10364796,410019,8.2004,8.2352,4.4715,4495460,4254889,240571,4.8114,15.2694,144.043,155.851,250.238
server_002,1.38262,34163053,33453572,709481,14.1896,0.2229,14895060,14894676,384,0.0077,0.0029,0.0014,6662364,6292865,369499,7.39,9.86607,41.987,95.2721,153.958
server_003,1.35602,15310804,14412591,898213,17.9643,7.96926,11399967,10672031,727936,14.5587,14.688,3.1222,4036117,3537351,498766,9.9753,16.4414,52.5321,61.6469,196.059
server_004,1.05002,27734985,26652066,1082919,21.6584,4.19388,12751959,10749855,2002104,40.0421,15.7265,1.9404,5322805,4757574,565231,11.3046,15.0371,20.3796,40.2501,164.491
server_009,1.10261,29514442,28432266,1082176,21.6435,2.433,12785201,10540171,2245030,44.9006,15.2605,1.2964,5576661,5025148,551513,11.0303,13.2651,17.8703,33.2557,156.584
server_010,1.34271,24518904,23313788,1205116,24.1023,2.52174,11933451,10317721,1615730,32.3146,17.0286,1.2826,5546767,4926763,620004,12.4001,13.1161,20.6204,31.5023,153.729
server_011,1.62234,16674951,15432091,1242860,24.8572,5.1172,10913014,10280321,632693,12.6539,17.0096,1.9933,4851596,4220151,631445,12.6289,14.6223,38.6878,38.2772,156.45
server_012,1.87511,18602181,17226870,1375311,27.5062,2.84848,10695271,10059136,636135,12.7227,18.8548,1.3136,5524050,4813577,710473,14.2095,12.9386,36.4324,30.4952,151.14
server_013,1.79244,18328025,16887672,1440353,28.8071,2.96956,10671095,10024059,647036,12.9407,20.4918,1.5624,5500828,4775412,725416,14.5083,13.5247,38.7525,31.5798,152.59
server_014,1.42114,32558397,31070694,1487703,29.7541,0.37968,14987186,14925718,61468,1.2294,1.3064,0.9953,6665553,5773907,891646,17.8329,10.4806,323.012,321.97,396.37
server_015,1.48475,31518506,29980468,1538038,30.7608,0.1603,15179639,15179237,402,0.008,0.0029,0.0012,6724036,5827513,896523,17.9305,10.0333,41.4527,85.9524,156.694
server_016,1.85535,20870834,18584902,2285932,45.7186,1.0546,11511675,10683254,828421,16.5684,7.8643,0.4927,4820668,3526269,1294399,25.888,10.515,20.3201,31.3467,186.106
server_017,0.414165,24781910,22627473,2154437,43.0887,1.3955,12810749,11072942,1737807,34.7561,32.8125,24.295,4861243,3576896,1284347,25.6869,11.8445,234.645,241.699,299.455
server_018,0.423425,26771800,24385197,2386603,47.7321,0.72038,13188448,11384400,1804048,36.081,33.9357,24.4269,5344466,3921659,1422807,28.4561,11.6603,234.937,242.796,309.56
server_019,0.407122,24474099,22284325,2189774,43.7955,1.4929,12751729,10963189,1788540,35.7708,33.7249,25.4437,4783512,3493726,1289786,25.7957,12.1345,250.039,259.22,317.108
server_020,0.426659,26773715,24267422,2506293,50.1259,0.71118,13176207,11383624,1792583,35.8517,33.7499,24.2444,5344836,3866980,1477856,29.5571,11.5933,236.147,243.925,311.774
server_021,0.430375,26910291,24392548,2517743,50.3549,0.53686,13274622,11460568,1814054,36.2811,34.1622,24.2925,5463004,3971440,1491564,29.8313,11.6019,235.829,243.429,314.252
server_022,0.431864,26815314,24375994,2439320,48.7864,0.52836,13287366,11469267,1818099,36.362,34.2294,24.237,5465646,4005982,1459664,29.1933,11.5675,236.979,244.463,317.04
server_023,1.66816,23494543,20859070,2635473,52.7095,1.30388,12603410,11644585,958825,19.1765,8.6232,0.6676,5525272,4041580,1483692,29.6738,10.4594,22.274,35.8937,208.086
server_024,1.6366,23931017,21185724,2745293,54.9059,1.25926,12844124,11854345,989779,19.7956,9.9665,0.7454,5630645,4074049,1556596,31.1319,10.4701,24.6217,38.1549,247.977
server_025,1.6276,26501817,23840051,2661766,53.2353,1.17444,13205218,12304479,900739,18.0148,8.8452,0.3927,6273387,4775365,1498022,29.9604,10.5718,19.2179,28.0721,191.512
server_026,1.62303,25135592,22124268,3011324,60.2265,1.3067,12960354,11896345,1064009,21.2802,12.3401,0.3898,5931069,4260161,1670908,33.4182,10.7633,19.6777,26.0783,207.005
server_027,1.61405,25209736,22179800,3029936,60.5987,1.36088,13014046,11995447,1018599,20.372,10.8867,0.4744,5958013,4274790,1683223,33.6645,10.7319,19.5604,28.004,190.81
server_028,1.53557,25899052,22748392,3150660,63.0132,1.42622,12646846,11206966,1439880,28.7976,8.3587,0.5887,5969874,4229556,1740318,34.8064,10.5469,16.8314,29.7986,140.895
server_029,1.51545,26016630,22841338,3175292,63.5058,1.3845,12673947,11212827,1461120,29.2224,11.2301,0.682,5956785,4158155,1798630,35.9726,10.8981,17.8813,28.9645,150.623
server_030,1.59903,26074667,22859554,3215113,64.3023,1.23722,12756624,11296312,1460312,29.2062,10.1365,0.1727,6050339,4247829,1802510,36.0502,10.7768,14.7863,21.8172,126.224
server_031,1.49447,26693436,23417810,3275626,65.5125,1.46154,12938180,11700810,1237370,24.7474,7.705,0.725,6167426,4342219,1825207,36.5041,10.4393,17.9401,33.3271,143.8
server_032,1.61641,27664170,24183931,3480239,69.6048,1.27852,13188526,12052957,1135569,22.7114,5.9694,0.0634,6462989,4545583,1917406,38.3481,10.252,13.6922,20.8188,113.463
server_033,1.72669,28815470,25316278,3499192,69.9838,1.36126,12152942,11516818,636124,12.7225,3.7533,0.3613,6797073,4555941,2241132,44.8226,10.0857,20.6245,34.6439,154.155
server_034,1.83106,28393941,24886707,3507234,70.1447,1.34182,12155402,11549632,605770,12.1154,1.13,0.0957,6800050,4567625,2232425,44.6485,10.0832,13.2088,27.857,98.9889
server_035,1.33408,29108791,25561260,3547531,70.9506,1.31502,12088433,11445927,642506,12.8501,4.6046,3.4991,6781237,4441471,2339766,46.7953,10.6742,66.5981,172.972,201.495
server_036,1.74476,30109584,26031206,4078378,81.5676,0.46444,13755199,13751279,3920,0.0784,0.0365,0.0312,6285316,3848480,2436836,48.7367,10.1885,57.3033,179.375,186.288
server_037,1.74001,28833405,24646986,4186419,83.7284,1.11332,12406026,11970064,435962,8.7192,3.2465,0.4485,6756295,4100231,2656064,53.1213,10.1831,26.0632,41.7011,157.649
server_038,1.74469,28897459,24718419,4179040,83.5808,1.09596,12408622,11971370,437252,8.745,3.3285,0.4365,6755632,4083034,2672598,53.452,10.1537,25.9276,39.8565,152.216
server_039,1.66686,29470102,25034442,4435660,88.7132,0.69666,13605301,13554248,51053,1.0211,0.0002,0.0002,6542406,3889965,2652441,53.0488,10.0781,11.0034,185.125,165.125
spec_gcc_001,1.49027,20963772,20735511,228261,4.5652,5.50042,11723857,10951927,771930,15.4386,3.3594,1.0362,4798593,4658125,140468,2.8094,15.4681,24.0264,75.7626,180.884
spec_gcc_002,0.228208,19045989,18457372,588617,11.7723,0.52708,13402992,8389514,5013478,100.2696,104.2782,59.135,3509869,3135515,374354,7.4871,42.9768,336.195,320.914,530.628
spec_gcc_003,0.261273,18181506,17448182,733324,14.6665,0.52442,12255533,6704732,5550801,111.016,117.7108,72.8206,3367770,2888582,479188,9.5838,51.2552,452.495,427.604,658.866
spec_gobmk_001,1.42599,14145434,13779426,366008,7.3202,6.31174,9893242,9656605,236637,4.7327,1.7643,0.2881,3461193,3292284,168909,3.3782,8.2935,26.9482,45.4907,156.178
spec_gobmk_002,1.69155,16438188,15983027,455161,9.1032,6.94428,9987579,9914443,73136,1.4627,0.48,0.3694,4745208,4534338,210870,4.2174,8.08423,55.7015,147.119,165.301
spec_perlbench_001,1.65865,20484017,20169684,314333,6.2867,2.48388,12043058,11799016,244042,4.8808,2.3058,1.69,4668166,4500622,167544,3.3509,9.69549,67.8787,131.604,152.337
spec_x264_001,3.1693,7928051,7666305,261746,5.2349,1.44972,6540710,6472509,68201,1.364,0.7254,0.5563,1227686,1164325,63361,1.2672,9.46511,93.0663,156.667,178.272
