Trace,IPC,L1I Access,L1I Hit,L1I Miss,L1I MPKI,Branch MPKI,L1D Access,L1D Hit,L1D Miss,L1D MPKI,L2C MPKI,LLC MPKI,L1I Load Access,L1I Load Hit,L1I Load Miss,L1I Load MPKI,L1I Latency,L1D Latency,L2C Latency,LLC Latency
client_001,1.53549,15944650,15663108,281542,5.6308,3.40018,11794522,11380344,414178,8.2836,5.055,2.8009,3232759,3113644,119115,2.3823,13.4397,82.2441,128.615,196.088
client_002,1.82031,22624280,22121969,502311,10.0462,1.64492,12350582,12109791,240791,4.8158,4.2723,1.0973,5693451,5379936,313515,6.2703,11.4686,60.6415,68.778,190.1
client_003,1.10444,17053659,16621285,432374,8.6475,2.57986,11358141,10950787,407354,8.1471,7.2988,5.2895,4112227,3862070,250157,5.0031,12.7806,178.688,198.536,246.446
client_004,1.46205,14158677,13629303,529374,10.5875,9.54274,12390969,11862908,528061,10.5612,4.8164,1.7839,3166928,2875821,291107,5.8221,16.3316,30.4392,75.0882,148.908
client_005,1.35864,21076604,20433183,643421,12.8684,3.87336,12943900,12556594,387306,7.7461,6.638,4.8502,5778124,5404800,373324,7.4665,12.4075,116.487,140.117,164.497
client_006,1.46337,16321675,15604432,717243,14.3449,2.61842,9528040,9025383,502657,10.0531,8.9851,5.1892,3686983,3335349,351634,7.0327,12.4281,115.146,131.389,192.935
client_007,1.53491,16331596,15476873,854723,17.0945,3.3378,12430648,11865075,565573,11.3115,3.5277,2.4376,2991736,2557898,433838,8.6768,10.1365,53.4478,146.603,183.287
client_008,1.51275,18247087,17517077,730010,14.6002,5.72578,12206760,11337411,869349,17.387,6.4116,2.8875,4467831,4096107,371724,7.4345,10.0977,42.737,93.2585,162.729
server_001,1.50647,20099248,19588471,510777,10.2155,1.42638,10769445,10359427,410018,8.2004,8.2623,4.4791,4494373,4255095,239278,4.7856,15.5812,144.713,156.857,252.493
server_002,1.38261,34163209,33453716,709493,14.1899,0.22284,14895057,14894673,384,0.0077,0.0029,0.0014,6662367,6292869,369498,7.39,9.86648,41.9349,94.6096,153.704
server_003,1.37857,15340013,14442759,897254,17.9451,7.71578,11388562,10660623,727939,14.5588,14.6889,3.1406,4030494,3534492,496002,9.92,16.267,52.578,62.1138,197.102
server_004,1.06112,27933718,26848600,1085118,21.7024,3.78058,12734118,10729943,2004175,40.0835,15.6991,1.9335,5314801,4748595,566206,11.3241,15.056,20.4118,40.4058,166.053
server_009,1.1096,29600860,28518964,1081896,21.6379,2.23118,12776005,10530971,2245034,44.9007,15.2219,1.3006,5572943,5022632,550311,11.0062,13.2805,17.8788,33.3482,156.75
server_010,1.35709,24770249,23563604,1206645,24.1329,2.21284,11920510,10302297,1618213,32.3643,16.9541,1.2213,5544986,4925672,619314,12.3863,13.2963,20.5065,31.0499,154.265
server_011,1.65447,16954204,15708515,1245689,24.9138,4.73854,10894175,10261501,632674,12.6535,16.9469,1.9079,4849495,4218037,631458,12.6292,14.6493,38.4005,37.6032,156.882
server_012,1.89419,18862497,17486379,1376118,27.5224,2.50708,10680516,10044386,636130,12.7226,18.7754,1.3098,5521449,4810468,710981,14.2196,13.0921,36.4525,30.5351,151.513
server_013,1.81736,18640245,17197626,1442619,28.8524,2.5816,10653229,10006220,647009,12.9402,20.3903,1.5695,5502205,4776613,725592,14.5118,13.7052,38.8303,31.7585,153.482
server_014,1.42348,32563912,31076204,1487708,29.7542,0.3658,14986576,14925109,61467,1.2293,1.3055,0.9946,6665424,5773570,891854,17.8371,10.5126,323.83,326.37,402.147
server_015,1.48474,31518566,29980520,1538046,30.7609,0.16028,15179639,15179237,402,0.008,0.003,0.0013,6724039,5827517,896522,17.9304,10.0336,41.4527,86.66,156.547
server_016,1.85519,20779799,18499744,2280055,45.6011,1.07434,11511857,10683436,828421,16.5684,7.8692,0.4926,4819409,3528945,1290464,25.8093,10.4797,20.3385,31.3834,186.816
server_017,0.414165,24781910,22627473,2154437,43.0887,1.3955,12810749,11072942,1737807,34.7561,32.8125,24.295,4861243,3576896,1284347,25.6869,11.8445,234.645,241.699,299.455
server_018,0.423425,26771800,24385197,2386603,47.7321,0.72038,13188448,11384400,1804048,36.081,33.9357,24.4269,5344466,3921659,1422807,28.4561,11.6603,234.937,242.796,309.56
server_019,0.407122,24474099,22284325,2189774,43.7955,1.4929,12751729,10963189,1788540,35.7708,33.7249,25.4437,4783512,3493726,1289786,25.7957,12.1345,250.039,259.22,317.108
server_020,0.426659,26773715,24267422,2506293,50.1259,0.71118,13176207,11383624,1792583,35.8517,33.7499,24.2444,5344836,3866980,1477856,29.5571,11.5933,236.147,243.925,311.774
server_021,0.430375,26910291,24392548,2517743,50.3549,0.53686,13274622,11460568,1814054,36.2811,34.1622,24.2925,5463004,3971440,1491564,29.8313,11.6019,235.829,243.429,314.252
server_022,0.431864,26815314,24375994,2439320,48.7864,0.52836,13287366,11469267,1818099,36.362,34.2294,24.237,5465646,4005982,1459664,29.1933,11.5675,236.979,244.463,317.04
server_023,1.66813,23453747,20818564,2635183,52.7037,1.31302,12603394,11644570,958824,19.1765,8.6335,0.6709,5525532,4043220,1482312,29.6462,10.4546,22.3248,36.0591,209.433
server_024,1.63663,23931863,21186524,2745339,54.9068,1.25822,12844097,11854320,989777,19.7955,9.9683,0.7457,5630803,4074254,1556549,31.131,10.4778,24.6594,38.2601,249.317
server_025,1.62755,26508735,23848729,2660006,53.2001,1.17238,13204333,12303598,900735,18.0147,8.843,0.393,6271774,4769592,1502182,30.0436,10.5795,19.2571,28.1813,193.749
server_026,1.62319,25160661,22150100,3010561,60.2112,1.3032,12959188,11895180,1064008,21.2802,12.3351,0.3888,5928961,4252911,1676050,33.521,10.771,19.6463,26.0297,205.883
server_027,1.61416,25212660,22184142,3028518,60.5704,1.36244,13013480,11994880,1018600,20.372,10.8726,0.4739,5955860,4268907,1686953,33.7391,10.7226,19.5587,28.0173,191.109
server_028,1.53557,25899216,22748534,3150682,63.0136,1.4261,12646846,11206966,1439880,28.7976,8.359,0.5887,5969865,4229536,1740329,34.8066,10.547,16.8314,29.7982,140.895
server_029,1.51548,26017159,22841870,3175289,63.5058,1.38432,12673898,11212778,1461120,29.2224,11.2295,0.6815,5956777,4158217,1798560,35.9712,10.8972,17.8807,28.9582,150.616
server_030,1.59908,26081109,22865863,3215246,64.3049,1.23568,12756256,11295944,1460312,29.2062,10.1349,0.1727,6050021,4246406,1803615,36.0723,10.7769,14.7862,21.8176,126.269
server_031,1.49432,26694779,23419069,3275710,65.5142,1.46092,12938128,11700768,1237360,24.7472,7.7615,0.7243,6167249,4341922,1825327,36.5065,10.4432,17.9621,33.2237,143.891
server_032,1.61641,27664170,24183931,3480239,69.6048,1.27852,13188526,12052957,1135569,22.7114,5.9694,0.0634,6462989,4545583,1917406,38.3481,10.252,13.6922,20.8188,113.463
server_033,1.72672,28805527,25306551,3498976,69.9795,1.36418,12152950,11516826,636124,12.7225,3.7535,0.3612,6797050,4556147,2240903,44.8181,10.0854,20.6231,34.6417,154.158
server_034,1.83105,28393972,24886738,3507234,70.1447,1.34178,12155404,11549634,605770,12.1154,1.13,0.0957,6800048,4567623,2232425,44.6485,10.0831,13.2088,27.857,98.9889
server_035,1.33408,29108791,25561260,3547531,70.9506,1.31502,12088433,11445927,642506,12.8501,4.6046,3.4991,6781237,4441471,2339766,46.7953,10.6742,66.5981,172.972,201.495
server_036,1.74496,30109621,26031278,4078343,81.5669,0.46394,13755162,13751242,3920,0.0784,0.0362,0.031,6285300,3848461,2436839,48.7368,10.1867,57.4865,182.692,190.117
server_037,1.74001,28833405,24646986,4186419,83.7284,1.11332,12406026,11970064,435962,8.7192,3.2465,0.4485,6756295,4100231,2656064,53.1213,10.1831,26.0632,41.7011,157.649
server_038,1.74469,28897459,24718419,4179040,83.5808,1.09596,12408622,11971370,437252,8.745,3.3285,0.4365,6755632,4083034,2672598,53.452,10.1537,25.9276,39.8565,152.216
server_039,1.66686,29470102,25034442,4435660,88.7132,0.69666,13605301,13554248,51053,1.0211,0.0002,0.0002,6542406,3889965,2652441,53.0488,10.0781,11.0034,185.125,165.125
spec_gcc_001,1.48839,20971237,20743842,227395,4.5479,5.48122,11723256,10951317,771939,15.4388,3.4609,1.0444,4800169,4660166,140003,2.8001,15.2726,24.4112,75.327,183.458
spec_gcc_002,0.228209,19040131,18451543,588588,11.7718,0.52828,13403063,8389586,5013477,100.2695,104.2781,59.13,3509895,3135251,374644,7.4929,42.9096,336.203,320.863,530.583
spec_gcc_003,0.261273,18181571,17448247,733324,14.6665,0.52436,12255529,6704728,5550801,111.016,117.7108,72.8206,3367766,2888571,479195,9.5839,51.2552,452.495,427.604,658.866
spec_gobmk_001,1.42587,14143679,13777596,366083,7.3217,6.31394,9893329,9656692,236637,4.7327,1.7664,0.288,3460878,3292061,168817,3.3763,8.29256,26.9593,45.4672,156.308
spec_gobmk_002,1.69124,16436786,15981618,455168,9.1034,6.94784,9987765,9914629,73136,1.4627,0.4799,0.3695,4745102,4534218,210884,4.2177,8.0864,55.6414,147.08,165.174
spec_perlbench_001,1.65981,20486131,20171829,314302,6.286,2.47574,12042799,11798757,244042,4.8808,2.305,1.69,4668245,4500764,167481,3.3496,9.61619,67.9014,131.825,152.583
spec_x264_001,3.1693,7928051,7666305,261746,5.2349,1.44972,6540710,6472509,68201,1.364,0.7254,0.5563,1227686,1164325,63361,1.2672,9.46511,93.0663,156.667,178.272
