Trace,IPC,L1I Access,L1I Hit,L1I Miss,L1I MPKI,Branch MPKI,L1D Access,L1D Hit,L1D Miss,L1D MPKI,L2C MPKI,LLC MPKI,L1I Load Access,L1I Load Hit,L1I Load Miss,L1I Load MPKI,L1I Latency,L1D Latency,L2C Latency,LLC Latency
client_001,1.53548,15944308,15662752,281556,5.6311,3.40036,11794596,11380419,414177,8.2835,5.0556,2.8014,3232769,3113709,119060,2.3812,13.4676,82.2288,128.584,196.017
client_002,1.82064,22628722,22126585,502137,10.0427,1.64024,12350185,12109393,240792,4.8158,4.2675,1.0939,5694647,5380905,313742,6.2748,11.4183,60.7804,68.8462,190.746
client_003,1.10422,17096214,16662628,433586,8.6717,2.62614,11357752,10950399,407353,8.1471,7.2966,5.283,4112032,3862510,249522,4.9904,12.7652,178.276,197.624,245.417
client_004,1.44725,14057706,13529623,528083,10.5617,9.9302,12409385,11881329,528056,10.5611,4.8682,1.7954,3167422,2880386,287036,5.7407,16.564,30.4563,74.7592,148.624
client_005,1.35924,21086788,20444729,642059,12.8412,3.90526,12944538,12557226,387312,7.7462,6.6409,4.8527,5777085,5406072,371013,7.4203,12.386,116.587,140.386,164.851
client_006,1.46296,16321644,15604332,717312,14.3462,2.61738,9527739,9025085,502654,10.0531,8.9927,5.1973,3687052,3335341,351711,7.0342,12.5312,115.167,131.323,192.685
client_007,1.5323,16326093,15471197,854896,17.0979,3.35848,12431825,11866242,565583,11.3117,3.5307,2.4409,2991822,2557625,434197,8.6839,10.204,53.2657,145.489,181.588
client_008,1.51234,18244617,17514129,730488,14.6098,5.7311,12205745,11336388,869357,17.3871,6.3925,2.8893,4468324,4096391,371933,7.4387,10.0676,42.7506,93.5637,162.824
server_001,1.50583,20077758,19567408,510350,10.207,1.44454,10770532,10360519,410013,8.2003,8.2637,4.4772,4494061,4255460,238601,4.772,15.7055,144.441,156.597,252.162
server_002,1.38261,34163126,33453642,709484,14.1897,0.2229,14895061,14894677,384,0.0077,0.0029,0.0014,6662373,6292874,369499,7.39,9.86653,41.9349,94.6096,153.704
server_003,1.36693,15152259,14258291,893968,17.8794,8.09878,11407129,10679189,727940,14.5588,14.6238,3.1066,4032194,3542604,489590,9.7918,16.2379,52.4243,62.2041,198.792
server_004,1.05736,27748682,26664845,1083837,21.6767,4.04982,12745611,10743456,2002155,40.0431,15.7313,1.949,5318585,4754750,563835,11.2767,14.8471,20.369,40.4021,165.037
server_009,1.11024,29578111,28497336,1080775,21.6155,2.24984,12776532,10531501,2245031,44.9006,15.226,1.286,5577760,5028747,549013,10.9803,13.0951,17.8822,33.2408,157.337
server_010,1.35571,24644710,23439591,1205119,24.1024,2.31598,11923557,10307760,1615797,32.3159,16.9669,1.2222,5548793,4928445,620348,12.407,13.0591,20.5222,31.0869,154.804
server_011,1.6435,16616218,15375006,1241212,24.8242,5.17162,10912995,10280325,632670,12.6534,17.0053,1.9073,4854000,4227348,626652,12.533,14.428,38.3446,37.6091,157.506
server_012,1.8899,18714702,17339962,1374740,27.4948,2.63826,10685309,10049190,636119,12.7224,18.8214,1.3111,5527502,4819196,708306,14.1661,12.9113,36.4345,30.5395,151.803
server_013,1.80991,18373215,16933976,1439239,28.7848,2.82588,10663723,10016704,647019,12.9404,20.4841,1.5603,5508170,4782827,725343,14.5069,13.504,38.7054,31.6582,153.742
server_014,1.42262,32561815,31074057,1487758,29.7552,0.36972,14986787,14925320,61467,1.2293,1.3055,0.9944,6665360,5773549,891811,17.8362,10.4784,323.586,324.8,400.166
