Trace,IPC,L1I Access,L1I Hit,L1I Miss,L1I MPKI,Branch MPKI,L1D Access,L1D Hit,L1D Miss,L1D MPKI,L2C MPKI,LLC MPKI,L1I Load Access,L1I Load Hit,L1I Load Miss,L1I Load MPKI,L1I Latency,L1D Latency,L2C Latency,LLC Latency
client_001,1.53552,15944592,15663048,281544,5.6309,3.40018,11794547,11380369,414178,8.2836,5.0553,2.8012,3232761,3113673,119088,2.3818,13.4454,82.2364,128.596,196.045
client_002,1.82149,22658730,22156721,502009,10.0402,1.61106,12349124,12108326,240798,4.816,4.2606,1.0936,5696771,5381987,314784,6.2957,11.4229,61.3983,69.7176,193.908
client_003,1.10651,17102888,16669034,433854,8.6771,2.57016,11357084,10949728,407356,8.1471,7.2924,5.2668,4111929,3860470,251459,5.0292,12.7587,178.786,198.935,247.84
client_004,1.45835,14160404,13630974,529430,10.5886,9.56648,12389226,11861174,528052,10.561,4.9018,1.789,3168333,2876845,291488,5.8298,16.5065,30.7354,74.5471,149.59
client_005,1.35778,21066523,20426151,640372,12.8074,3.88172,12943609,12556305,387304,7.7461,6.6428,4.862,5778151,5405870,372281,7.4456,12.3927,116.509,140.105,164.193
client_006,1.46427,16314812,15597506,717306,14.3461,2.61534,9527393,9024741,502652,10.053,8.9777,5.2017,3685832,3333540,352292,7.0458,12.6298,115.251,131.811,193.044
client_007,1.53633,16325797,15471176,854621,17.0924,3.33938,12431728,11866150,565578,11.3116,3.5289,2.4233,2991968,2558107,433861,8.6772,10.1247,52.8257,144.573,181.474
client_008,1.51323,18246680,17516741,729939,14.5988,5.7247,12206303,11336955,869348,17.387,6.4113,2.8868,4467537,4095864,371673,7.4335,10.0942,42.7577,93.3224,162.906
server_001,1.51082,20132141,19621862,510279,10.2056,1.39068,10767293,10357277,410016,8.2003,8.2556,4.4692,4494257,4255320,238937,4.7787,16.1374,145.135,157.984,254.928
server_002,1.38261,34163121,33453639,709482,14.1896,0.22288,14895057,14894673,384,0.0077,0.0029,0.0014,6662368,6292867,369501,7.39,9.86648,41.9349,94.6096,153.704
server_003,1.37787,15338547,14441849,896698,17.934,7.73222,11388475,10660535,727940,14.5588,14.616,3.1203,4029155,3533184,495971,9.9194,16.2686,52.4595,62.0723,197.195
server_004,1.06473,28074324,26987401,1086923,21.7385,3.60456,12725662,10723504,2002158,40.0432,15.678,1.9218,5313113,4745344,567769,11.3554,15.1575,20.3779,40.2766,165.79
server_009,1.11572,29700041,28616415,1083626,21.6725,2.09844,12767872,10522896,2244976,44.8995,15.1852,1.2786,5572608,5022079,550529,11.0106,13.4195,17.8426,33.1855,157.16
server_010,1.36407,24963936,23754831,1209105,24.1821,2.01698,11911752,10296014,1615738,32.3148,16.8981,1.215,5544928,4924958,619970,12.3994,13.4897,20.5258,31.1156,155.472
server_011,1.66396,17096528,15848867,1247661,24.9532,4.57826,10886346,10253675,632671,12.6534,16.9526,1.9057,4851053,4215207,635846,12.7169,14.6753,38.4662,37.6084,157.16
server_012,1.9078,19040360,17661121,1379239,27.5848,2.31216,10672467,10036348,636119,12.7224,18.7276,1.3123,5522067,4808967,713100,14.262,13.27,36.4568,30.6469,152.43
server_013,1.83237,18760531,17315264,1445267,28.9053,2.41698,10646419,9999399,647020,12.9404,20.3773,1.5607,5502550,4772703,729847,14.5969,13.7375,38.7936,31.7285,153.857
server_014,1.42388,32566232,31078453,1487779,29.7556,0.36176,14986463,14924995,61468,1.2294,1.306,0.9942,6665375,5773498,891877,17.8375,10.5212,324.596,327.852,404.433
server_015,1.48474,31518566,29980520,1538046,30.7609,0.16028,15179639,15179237,402,0.008,0.003,0.0013,6724039,5827517,896522,17.9304,10.0336,41.4527,86.66,156.547
server_016,1.85574,20877808,18591706,2286102,45.722,1.05108,11511545,10683124,828421,16.5684,7.8618,0.4913,4820720,3526061,1294659,25.8932,10.5167,20.3169,31.3267,186.244
server_017,0.414165,24781910,22627473,2154437,43.0887,1.3955,12810749,11072942,1737807,34.7561,32.8125,24.295,4861243,3576896,1284347,25.6869,11.8445,234.645,241.699,299.455
