Trace,IPC,L1I Access,L1I Hit,L1I Miss,L1I MPKI,Branch MPKI,L1D Access,L1D Hit,L1D Miss,L1D MPKI,L2C MPKI,LLC MPKI,L1I Load Access,L1I Load Hit,L1I Load Miss,L1I Load MPKI,L1I Latency,L1D Latency,L2C Latency,LLC Latency
client_001,1.53552,15944592,15663048,281544,5.6309,3.40018,11794547,11380369,414178,8.2836,5.0553,2.8012,3232761,3113673,119088,2.3818,13.4454,82.2364,128.596,196.045
client_002,1.82176,22664033,22162068,501965,10.0393,1.60676,12348943,12108146,240797,4.8159,4.2597,1.0928,5697181,5382264,314917,6.2983,11.4477,61.3687,69.7093,193.971
client_003,1.10523,17105966,16671900,434066,8.6813,2.61622,11366592,10959235,407357,8.1471,7.2902,5.2562,4111639,3860919,250720,5.0144,12.8285,179.011,198.852,248.153
client_004,1.44397,14032202,13503851,528351,10.567,10.0549,12411506,11883446,528060,10.5612,4.878,1.7983,3164985,2875953,289032,5.7806,16.6507,30.542,74.9105,149.094
client_005,1.36046,21123306,20480840,642466,12.8493,3.8792,12941758,12554445,387313,7.7463,6.6484,4.8547,5777158,5404303,372855,7.4571,12.4121,116.127,139.939,164.359
client_006,1.46435,16316272,15598987,717285,14.3457,2.61454,9527253,9024602,502651,10.053,8.9768,5.201,3685908,3333718,352190,7.0438,12.6502,115.268,131.836,193.089
client_007,1.53405,16314935,15460949,853986,17.0797,3.36816,12431058,11865483,565575,11.3115,3.5345,2.4214,2990581,2557403,433178,8.6636,10.1773,53.5661,146.365,184.53
client_008,1.51439,18243265,17512753,730512,14.6102,5.73098,12206140,11336791,869349,17.387,6.4126,2.8868,4467990,4095646,372344,7.4469,10.0511,42.7107,93.1956,162.656
server_001,1.51105,20135036,19624762,510274,10.2055,1.3888,10767353,10357335,410018,8.2004,8.2551,4.4691,4494336,4255546,238790,4.7758,16.3192,145.069,158.081,255.1
server_002,1.38261,34163121,33453639,709482,14.1896,0.22288,14895057,14894673,384,0.0077,0.0029,0.0014,6662368,6292867,369501,7.39,9.86648,41.9349,94.6096,153.704
server_003,1.37485,15225008,14329926,895082,17.9016,7.9572,11398478,10670530,727948,14.559,14.5888,3.1158,4028290,3534846,493444,9.8689,16.1474,52.1796,62.096,197.217
server_004,1.06208,27889450,26803643,1085807,21.7161,3.86228,12735819,10731647,2004172,40.0834,15.7106,1.9459,5311171,4745205,565966,11.3193,15.0447,20.3776,40.4759,165.677
server_009,1.11996,29892854,28807458,1085396,21.7079,1.9372,12762185,10516626,2245559,44.9112,15.1452,1.2507,5576477,5024653,551824,11.0365,13.4267,17.8364,33.0061,158.059
server_010,1.36549,25003417,23793989,1209428,24.1886,1.9887,11910841,10292657,1618184,32.3637,16.9001,1.2077,5546960,4926607,620353,12.4071,13.5304,20.5442,31.2641,158.511
server_011,1.65253,16872584,15627347,1245237,24.9047,4.91882,10900373,10267702,632671,12.6534,16.9799,1.9252,4849038,4216356,632682,12.6536,14.6018,38.4301,37.7952,157.449
server_012,1.91162,19104018,17724480,1379538,27.5908,2.25982,10669788,10033678,636110,12.7222,18.7062,1.3022,5524305,4812423,711882,14.2376,13.2697,36.5059,30.7228,154.553
server_013,1.83907,18862412,17416464,1445948,28.919,2.3257,10641857,9994846,647011,12.9402,20.3638,1.5454,5505378,4774503,730875,14.6175,13.7295,38.7975,31.8215,156.508
server_014,1.42386,32565638,31077830,1487808,29.7562,0.36188,14986543,14925072,61471,1.2294,1.3059,0.9941,6665370,5773484,891886,17.8377,10.5276,324.227,327.369,403.8
server_015,1.48474,31518566,29980520,1538046,30.7609,0.16028,15179639,15179237,402,0.008,0.003,0.0013,6724039,5827517,896522,17.9304,10.0336,41.4527,86.66,156.547
server_016,1.85574,20877808,18591706,2286102,45.722,1.05108,11511545,10683124,828421,16.5684,7.8618,0.4913,4820720,3526061,1294659,25.8932,10.5167,20.3169,31.3267,186.244
server_017,0.414165,24781910,22627473,2154437,43.0887,1.3955,12810749,11072942,1737807,34.7561,32.8125,24.295,4861243,3576896,1284347,25.6869,11.8445,234.645,241.699,299.455
server_018,0.423425,26771800,24385197,2386603,47.7321,0.72038,13188448,11384400,1804048,36.081,33.9357,24.4269,5344466,3921659,1422807,28.4561,11.6603,234.937,242.796,309.56
server_019,0.407122,24474099,22284325,2189774,43.7955,1.4929,12751729,10963189,1788540,35.7708,33.7249,25.4437,4783512,3493726,1289786,25.7957,12.1345,250.039,259.22,317.108
server_020,0.426659,26773715,24267422,2506293,50.1259,0.71118,13176207,11383624,1792583,35.8517,33.7499,24.2444,5344836,3866980,1477856,29.5571,11.5933,236.147,243.925,311.774
server_021,0.430375,26910291,24392548,2517743,50.3549,0.53686,13274622,11460568,1814054,36.2811,34.1622,24.2925,5463004,3971440,1491564,29.8313,11.6019,235.829,243.429,314.252
