Trace,IPC,L1I Access,L1I Hit,L1I Miss,L1I MPKI,Branch MPKI,L1D Access,L1D Hit,L1D Miss,L1D MPKI,L2C MPKI,LLC MPKI,L1I Load Access,L1I Load Hit,L1I Load Miss,L1I Load MPKI,L1I Latency,L1D Latency,L2C Latency,LLC Latency
client_001,1.53551,15943180,15661634,281546,5.6309,3.40066,11794474,11380296,414178,8.2836,5.0553,2.8014,3232760,3113691,119069,2.3814,13.4863,82.19,128.491,195.84
client_002,1.80448,22404105,21901113,502992,10.0598,1.89826,12363424,12122642,240782,4.8156,4.3218,1.0934,5675956,5369590,306366,6.1273,11.4031,60.5713,67.8858,189.477
client_003,1.10398,17068864,16634129,434735,8.6947,2.61602,11361484,10954126,407358,8.1472,7.2662,5.2621,4111782,3859684,252098,5.042,12.842,178.168,198.377,246.381
client_004,1.44297,14129813,13599809,530004,10.6001,9.81564,12400757,11872691,528066,10.5613,4.8771,1.7868,3166550,2875068,291482,5.8296,16.9343,30.6375,74.5995,149.167
client_005,1.34822,21033165,20394555,638610,12.7722,3.98756,12947485,12560192,387293,7.7459,6.6336,4.857,5776884,5405703,371181,7.4236,12.6677,116.571,139.909,163.867
client_006,1.46083,16309998,15592701,717297,14.3459,2.62698,9527138,9024474,502664,10.0533,8.9875,5.2106,3686363,3334703,351660,7.0332,12.4519,115.139,130.857,191.278
client_007,1.53637,16329792,15475036,854756,17.0951,3.33608,12431723,11866148,565575,11.3115,3.529,2.4215,2991512,2557067,434445,8.6889,10.2084,52.7099,144.829,181.993
client_008,1.51057,18240451,17510438,730013,14.6003,5.74118,12206942,11337586,869356,17.3871,6.4111,2.8874,4467614,4095859,371755,7.4351,10.1515,42.6871,92.9773,162.102
server_001,1.48785,19965064,19457304,507760,10.1552,1.61936,10780945,10370923,410022,8.2004,8.2517,4.4834,4493962,4255200,238762,4.7752,14.8813,142.657,152.47,243.852
server_002,1.38259,34163019,33453551,709468,14.1894,0.223,14895059,14894675,384,0.0077,0.003,0.0015,6662371,6292877,369494,7.3899,9.86792,41.9349,96.66,153.587
server_003,1.34368,15102504,14208523,893981,17.8796,8.33984,11419034,10691106,727928,14.5586,14.676,3.0751,4028570,3535990,492580,9.8516,16.5112,52.4681,61.3525,197.486
server_004,1.02813,27239683,26161720,1077963,21.5593,5.00308,12790464,10788352,2002112,40.0422,15.7735,1.9786,5312145,4753801,558344,11.1669,14.9501,20.3614,40.423,163.2
server_009,1.08637,29042891,27964273,1078618,21.5724,3.17378,12817052,10572037,2245015,44.9003,15.3481,1.2696,5567846,5028621,539225,10.7845,13.0565,17.8194,32.7917,155.209
server_010,1.26931,24680512,23480986,1199526,23.9905,3.4946,11972555,10310912,1661643,33.2329,19.9134,1.255,5540729,4934266,606463,12.1293,12.9843,22.0062,29.5943,153.12
server_011,1.59526,16189172,14950596,1238576,24.7715,5.87418,10947609,10314922,632687,12.6537,17.0798,1.87,4845014,4223472,621542,12.4308,14.3241,38.1036,37.0207,155.976
server_012,1.79566,17950987,16581166,1369821,27.3964,3.88594,10740957,10104825,636132,12.7226,18.9509,1.3333,5512786,4820075,692711,13.8542,12.8222,36.4832,30.5518,150.51
server_013,1.7332,17587075,16155687,1431388,28.6278,4.00686,10718196,10071132,647064,12.9413,20.3927,1.5429,5488047,4779037,709010,14.1802,13.1687,38.5601,31.3969,151.235
server_014,1.41838,32548270,31060463,1487807,29.7561,0.40354,14987884,14926414,61470,1.2294,1.3077,0.9942,6664692,5773244,891448,17.829,10.4986,318.533,314.271,387.071
server_015,1.48474,31518504,29980466,1538038,30.7608,0.16032,15179635,15179233,402,0.008,0.003,0.0013,6724039,5827523,896516,17.9303,10.0336,41.4527,87.5608,156.547
server_016,1.84626,20051109,17771159,2279950,45.599,1.45768,11524151,10695749,828402,16.568,8.1092,0.4977,4811390,3550304,1261086,25.2217,10.4235,20.3146,30.9949,183.833
server_017,0.414121,24781684,22627062,2154622,43.0924,1.3955,12810306,11072511,1737795,34.7559,32.8041,24.2964,4861414,3577288,1284126,25.6825,11.8217,234.698,241.86,299.579
server_018,0.423425,26771787,24385184,2386603,47.7321,0.72042,13188450,11384402,1804048,36.081,33.9357,24.4269,5344467,3921659,1422808,28.4562,11.6598,234.937,242.795,309.559
server_019,0.407122,24474099,22284325,2189774,43.7955,1.4929,12751729,10963189,1788540,35.7708,33.7249,25.4437,4783512,3493726,1289786,25.7957,12.1345,250.039,259.22,317.108
server_020,0.426659,26773715,24267422,2506293,50.1259,0.71118,13176207,11383624,1792583,35.8517,33.7499,24.2444,5344836,3866980,1477856,29.5571,11.5933,236.147,243.925,311.774
server_021,0.430375,26910291,24392548,2517743,50.3549,0.53686,13274622,11460568,1814054,36.2811,34.1622,24.2925,5463004,3971440,1491564,29.8313,11.6019,235.829,243.429,314.252
server_022,0.431864,26815314,24375994,2439320,48.7864,0.52836,13287366,11469267,1818099,36.362,34.2294,24.237,5465646,4005982,1459664,29.1933,11.5675,236.979,244.463,317.04
server_023,1.65635,22476926,19853038,2623888,52.4778,1.80724,12620039,11661197,958842,19.1768,9.0927,0.6627,5509689,4071365,1438324,28.7665,10.3264,22.333,35.0707,209.821
server_024,1.62608,22818480,20083915,2734565,54.6913,1.81378,12864029,11874248,989781,19.7956,10.2374,0.7468,5619770,4109597,1510173,30.2035,10.2226,24.754,37.7988,249.188
server_025,1.61484,25374802,22724191,2650611,53.0122,1.74438,13224486,12323765,900721,18.0144,9.4494,0.3912,6250538,4781655,1468883,29.3777,10.4735,19.1939,27.3195,187.776
server_026,1.60499,23596470,20602678,2993792,59.8758,2.01118,12989884,11925870,1064014,21.2803,12.7697,0.4019,5903233,4248857,1654376,33.0875,10.4628,19.9278,26.1999,211.458
server_027,1.60287,23806326,20789199,3017127,60.3425,2.05794,13041994,12023379,1018615,20.3723,11.1113,0.4643,5935377,4279848,1655529,33.1106,10.4725,19.6625,27.7949,193.456
server_028,1.53496,25794143,22646652,3147491,62.9498,1.46706,12647697,11207819,1439878,28.7976,8.4099,0.5906,5967683,4228682,1739001,34.78,10.5277,16.846,29.7784,140.995
server_029,1.51514,25947555,22775035,3172520,63.4504,1.4145,12674418,11213296,1461122,29.2224,11.264,0.6833,5955162,4159192,1795970,35.9194,10.8848,17.8823,28.931,150.243
server_030,1.59647,25810711,22596656,3214055,64.2811,1.38182,12760517,11300212,1460305,29.2061,10.2209,0.1726,6044212,4247464,1796748,35.935,10.7193,14.8014,21.8063,126.676
server_031,1.4935,26609637,23337177,3272460,65.4492,1.49742,12938946,11701587,1237359,24.7472,7.8255,0.7267,6164708,4341365,1823343,36.4669,10.43,17.9795,33.1744,144.054
server_032,1.6164,27663020,24182756,3480264,69.6053,1.27874,13188534,12052965,1135569,22.7114,5.9696,0.0634,6462971,4545523,1917448,38.349,10.2519,13.6922,20.8188,113.463
server_033,1.72669,28815379,25316192,3499187,69.9837,1.36166,12152946,11516821,636125,12.7225,3.7535,0.3612,6797082,4555994,2241088,44.8218,10.0871,20.6242,34.6394,154.158
server_034,1.83105,28393200,24885970,3507230,70.1446,1.34216,12155404,11549633,605771,12.1154,1.1302,0.0957,6800049,4567636,2232413,44.6483,10.0829,13.2089,27.8529,98.9778
server_035,1.33407,29108760,25561237,3547523,70.9505,1.3152,12088431,11445925,642506,12.8501,4.6046,3.4992,6781241,4441479,2339762,46.7952,10.6723,66.5986,172.979,201.503
server_036,1.74416,30108755,26030426,4078329,81.5666,0.46712,13755311,13751391,3920,0.0784,0.0361,0.0311,6285322,3848525,2436797,48.7359,10.1888,54.7722,155.262,156.885
server_037,1.74001,28833221,24646802,4186419,83.7284,1.11346,12406028,11970066,435962,8.7192,3.2465,0.4485,6756283,4100227,2656056,53.1211,10.1831,26.0632,41.7012,157.649
server_038,1.74469,28897304,24718264,4179040,83.5808,1.09604,12408626,11971374,437252,8.745,3.3285,0.4365,6755631,4083027,2672604,53.4521,10.1537,25.9276,39.8565,152.216
server_039,1.66686,29470102,25034442,4435660,88.7132,0.69666,13605301,13554248,51053,1.0211,0.0002,0.0002,6542406,3889965,2652441,53.0488,10.0781,11.0034,185.125,165.125
