Trace,IPC,L1I Access,L1I Hit,L1I Miss,L1I MPKI,Branch MPKI,L1D Access,L1D Hit,L1D Miss,L1D MPKI,L2C MPKI,LLC MPKI,L1I Load Access,L1I Load Hit,L1I Load Miss,L1I Load MPKI,L1I Latency,L1D Latency,L2C Latency,LLC Latency
server_031,1.19197,12314928,9318454,2996474,59.9295,8.2232,13428330,12191777,1236553,24.7311,9.9189,0.7194,6071860,3396173,2675687,53.5137,11.393,18.2521,29.8264,141.853
server_032,1.30169,12682137,9514891,3167246,63.3449,8.26628,13757924,12622257,1135667,22.7133,5.9588,0.0667,6380913,3551230,2829683,56.5937,10.6523,13.3149,20.6816,113.946
server_033,1.5189,13012694,9709386,3303308,66.0662,5.66702,12447835,11811766,636069,12.7214,4.3426,0.3546,6623865,3515426,3108439,62.1688,10.398,20.8239,32.224,152.479
server_034,1.5825,13044078,9745184,3298894,65.9779,5.70186,12490430,11884691,605739,12.1148,2.1156,0.0952,6663737,3578043,3085694,61.7139,10.413,13.664,24.157,99.2022
server_035,1.22351,13025004,9682791,3342213,66.8443,5.51612,12328687,11686707,641980,12.8396,5.1161,3.4885,6612315,3459585,3152730,63.0546,11.1173,65.8458,151.021,192.405
server_036,1.72348,14090413,10235306,3855107,77.1021,0.95028,13755767,13751848,3919,0.0784,0.0355,0.0309,6173676,2375269,3798407,75.9681,10.8675,56.8403,159.861,160.707
server_037,1.68039,13768840,9726361,4042479,80.8496,2.39306,12449743,12013818,435925,8.7185,3.5051,0.445,6601911,2743031,3858880,77.1776,10.7968,26.7628,40.2616,160.096
server_038,1.69889,13835760,9774477,4061283,81.2257,2.37644,12463781,12026513,437268,8.7454,3.2992,0.4327,6603366,2734464,3868902,77.378,10.7679,25.8463,40.1051,154.214
server_039,1.64229,13882858,9789239,4093619,81.8724,1.78412,13631796,13580743,51053,1.0211,0.0001,0.0001,6336647,2285238,4051409,81.0282,10.7681,11.0034,172,152
spec_gcc_001,1.47203,12119509,11899284,220225,4.4045,5.56156,11742180,10970240,771940,15.4388,3.3811,0.9969,4791072,4587707,203365,4.0673,17.7018,24.9758,78.1025,197.152
spec_gcc_002,0.226067,12757341,12213704,543637,10.8727,1.60284,13497904,8484409,5013495,100.2699,104.0956,59.0839,3355972,2840341,515631,10.3126,54.3857,332.745,315.703,520.983
spec_gcc_003,0.245891,12437504,11760252,677252,13.545,2.02532,12394997,6844205,5550792,111.0158,117.4094,74.7693,3206667,2563686,642981,12.8596,59.2129,463.97,435.7,652.764
spec_gobmk_001,1.39189,10536206,10203992,332214,6.6443,6.82136,9941660,9705029,236631,4.7326,1.7503,0.2899,3420747,3134309,286438,5.7288,9.64005,26.9552,45.8197,156.139
spec_gobmk_002,1.63201,12270661,11837237,433424,8.6685,7.51252,10059070,9985935,73135,1.4627,0.4802,0.3719,4712369,4340412,371957,7.4391,9.41309,57.3708,151.849,170.394
spec_perlbench_001,1.6236,11752731,11445720,307011,6.1402,2.91122,12076048,11832016,244032,4.8806,2.362,1.6869,4653695,4369060,284635,5.6927,12.7033,67.8951,127.433,150.496
spec_x264_001,3.15658,7232955,6972371,260584,5.2117,1.47104,6543981,6475768,68213,1.3643,0.7124,0.5539,1234720,1055211,179509,3.5902,9.87948,93.0917,158.875,178.715
