Trace,IPC,L1I Access,L1I Hit,L1I Miss,L1I MPKI,Branch MPKI,L1D Access,L1D Hit,L1D Miss,L1D MPKI,L2C MPKI,LLC MPKI,L1I Load Access,L1I Load Hit,L1I Load Miss,L1I Load MPKI,L1I Latency,L1D Latency,L2C Latency,LLC Latency
client_001,1.53552,15944592,15663048,281544,5.6309,3.40018,11794547,11380369,414178,8.2836,5.0553,2.8012,3232761,3113673,119088,2.3818,13.4454,82.2364,128.596,196.045
client_002,1.82174,22663849,22161921,501928,10.0386,1.6074,12348954,12108157,240797,4.8159,4.2603,1.093,5697115,5382206,314909,6.2982,11.4419,61.3807,69.7065,193.945
client_003,1.10642,17107204,16673383,433821,8.6764,2.56434,11359147,10951789,407358,8.1472,7.2882,5.2711,4112714,3861046,251668,5.0334,12.7781,179.152,199.399,248.136
client_004,1.45705,14159026,13629514,529512,10.5902,9.58236,12391077,11863008,528069,10.5614,4.8198,1.7896,3167867,2875856,292011,5.8402,16.5673,30.4815,75.1958,148.807
client_005,1.35672,21052240,20411456,640784,12.8157,3.9162,12945207,12557908,387299,7.746,6.6397,4.852,5778214,5407364,370850,7.417,12.3699,116.557,140.024,164.348
client_006,1.46435,16316272,15598987,717285,14.3457,2.61454,9527253,9024602,502651,10.053,8.9768,5.201,3685908,3333718,352190,7.0438,12.6502,115.268,131.836,193.089
client_007,1.53619,16328131,15475462,852669,17.0534,3.33964,12431921,11866346,565575,11.3115,3.5272,2.4213,2991963,2558690,433273,8.6655,10.0805,52.8109,144.38,181.257
client_008,1.51261,18258173,17527873,730300,14.606,5.72734,12207604,11338250,869354,17.3871,6.4094,2.8865,4468561,4096708,371853,7.4371,10.0938,42.7174,93.23,162.67
server_001,1.51098,20134810,19624520,510290,10.2058,1.38908,10767377,10357359,410018,8.2004,8.2553,4.4692,4494335,4255519,238816,4.7763,16.2721,145.062,158.065,255.069
server_002,1.38261,34163121,33453639,709482,14.1896,0.22288,14895057,14894673,384,0.0077,0.0029,0.0014,6662368,6292867,369501,7.39,9.86648,41.9349,94.6096,153.704
