Trace,IPC,L1I Access,L1I Hit,L1I Miss,L1I MPKI,Branch MPKI,L1D Access,L1D Hit,L1D Miss,L1D MPKI,L2C MPKI,LLC MPKI,L1I Load Access,L1I Load Hit,L1I Load Miss,L1I Load MPKI,L1I Latency,L1D Latency,L2C Latency,LLC Latency
client_001,1.53552,15944592,15663048,281544,5.6309,3.40018,11794547,11380369,414178,8.2836,5.0553,2.8012,3232761,3113673,119088,2.3818,13.4454,82.2364,128.596,196.045
client_002,1.82138,22659805,22157664,502141,10.0428,1.61068,12349093,12108293,240800,4.816,4.261,1.0935,5696869,5382103,314766,6.2953,11.451,61.4315,69.7745,194.166
client_003,1.10401,17087441,16654977,432464,8.6493,2.55202,11355791,10948437,407354,8.1471,7.289,5.2828,4113061,3860563,252498,5.05,13.0478,179.029,199.364,247.568
client_004,1.45189,14160880,13631175,529705,10.5941,9.6538,12390669,11862622,528047,10.5609,4.8785,1.7866,3167088,2873384,293704,5.8741,16.6972,30.9505,75.0209,150.391
client_005,1.3534,21076321,20439979,636342,12.7268,3.88792,12942206,12554893,387313,7.7463,6.6365,4.848,5778701,5404776,373925,7.4785,12.7459,116.527,140.14,164.564
client_006,1.46429,16316167,15598878,717289,14.3458,2.61474,9527241,9024590,502651,10.053,8.9768,5.2012,3685895,3333725,352170,7.0434,12.6581,115.331,131.887,193.174
client_007,1.53779,16333142,15478395,854747,17.0949,3.3308,12430778,11865203,565575,11.3115,3.5267,2.4145,2991313,2556717,434596,8.6919,10.1935,53.0705,146.08,184.223
client_008,1.51155,18244065,17514105,729960,14.5992,5.7313,12206229,11336876,869353,17.3871,6.4104,2.8864,4467692,4095719,371973,7.4395,10.1482,42.7076,93.1373,162.49
server_001,1.51091,20130568,19620079,510489,10.2098,1.39254,10768945,10358921,410024,8.2005,8.2607,4.4696,4494302,4255545,238757,4.7751,16.1234,144.925,157.705,254.551
server_002,1.38261,34163042,33453561,709481,14.1896,0.22292,14895060,14894676,384,0.0077,0.003,0.0015,6662364,6292860,369504,7.3901,9.86645,41.6615,96.1081,152.486
server_003,1.36334,15427161,14527746,899415,17.9883,7.7397,11388687,10660761,727926,14.5585,14.6544,3.1445,4028487,3526925,501562,10.0312,16.5998,52.4487,61.8772,195.292
server_004,1.05492,27911655,26825919,1085736,21.7147,3.95116,12741102,10736721,2004381,40.0876,15.7414,1.9211,5313110,4747347,565763,11.3153,15.2212,20.3884,40.1181,165.208
server_009,1.11353,29800622,28715467,1085155,21.7031,2.0848,12768861,10523821,2245040,44.9008,15.1856,1.2588,5572821,5020350,552471,11.0494,13.4781,17.8149,32.8353,155.408
server_010,1.35817,24824147,23615553,1208594,24.1719,2.16676,11917889,10302051,1615838,32.3168,16.9516,1.2173,5541765,4921528,620237,12.4047,13.4242,20.5214,30.9858,153.854
server_011,1.64496,16887681,15641048,1246633,24.9327,4.8408,10898178,10265499,632679,12.6536,17.0103,1.9156,4847607,4213870,633737,12.6747,14.6389,38.5003,37.5649,156.476
server_012,1.89671,18927376,17548322,1379054,27.5811,2.45658,10678473,10042340,636133,12.7227,18.782,1.3077,5517119,4803613,713506,14.2701,13.1957,36.4476,30.4685,150.857
server_013,1.80677,18541269,17096563,1444706,28.8941,2.71964,10658424,10011385,647039,12.9408,20.4625,1.5503,5496361,4767410,728951,14.579,13.6277,38.6744,31.459,151.973
server_014,1.42186,32558178,31070417,1487761,29.7552,0.37678,14987104,14925634,61470,1.2294,1.3069,0.996,6665113,5773413,891700,17.834,10.4591,323.314,322.593,397.045
server_015,1.48474,31518516,29980478,1538038,30.7608,0.1603,15179639,15179237,402,0.008,0.003,0.0013,6724036,5827516,896520,17.9304,10.0335,41.4527,87.1074,156.547
server_016,1.85574,20877808,18591706,2286102,45.722,1.05108,11511545,10683124,828421,16.5684,7.8618,0.4913,4820720,3526061,1294659,25.8932,10.5167,20.3169,31.3267,186.244
server_017,0.414121,24781684,22627062,2154622,43.0924,1.3955,12810306,11072511,1737795,34.7559,32.8041,24.2964,4861414,3577288,1284126,25.6825,11.8217,234.698,241.86,299.579
server_018,0.423425,26771800,24385197,2386603,47.7321,0.72038,13188448,11384400,1804048,36.081,33.9357,24.4269,5344466,3921659,1422807,28.4561,11.6603,234.937,242.796,309.56
server_019,0.40707,24470218,22280411,2189807,43.7961,1.4929,12751808,10963295,1788513,35.7703,33.7236,25.4443,4783454,3493201,1290253,25.8051,12.1092,250.066,259.192,317.051
server_020,0.426659,26773715,24267422,2506293,50.1259,0.71118,13176207,11383624,1792583,35.8517,33.7499,24.2444,5344836,3866980,1477856,29.5571,11.5933,236.147,243.925,311.774
