Trace,IPC,L1I Access,L1I Hit,L1I Miss,L1I MPKI,Branch MPKI,L1D Access,L1D Hit,L1D Miss,L1D MPKI,L2C MPKI,LLC MPKI,L1I Load Access,L1I Load Hit,L1I Load Miss,L1I Load MPKI,L1I Latency,L1D Latency,L2C Latency,LLC Latency
client_001,1.53532,15942078,15660576,281502,5.63,3.40276,11794665,11380486,414179,8.2836,5.0558,2.802,3232754,3113794,118960,2.3792,13.4505,82.1651,128.504,195.839
client_002,1.81663,22553381,22051340,502041,10.0408,1.70936,12353439,12112653,240786,4.8157,4.2767,1.0955,5688274,5378369,309905,6.1981,11.4337,60.4885,68.4153,189.196
client_003,1.10545,17091102,16656531,434571,8.6914,2.59318,11364078,10956720,407358,8.1472,7.2975,5.2556,4111120,3860323,250797,5.0159,12.8861,178.662,198.486,247.926
client_004,1.46193,14156925,13627635,529290,10.5858,9.54606,12392646,11864577,528069,10.5614,4.8363,1.7959,3167165,2876224,290941,5.8188,16.4029,30.5547,75.3379,149.176
client_005,1.35725,21099905,20458035,641870,12.8374,3.89126,12944043,12556735,387308,7.7462,6.6407,4.8579,5777559,5404700,372859,7.4572,12.4253,116.311,139.819,163.893
client_006,1.46264,16308993,15591969,717024,14.3405,2.62624,9528098,9025448,502650,10.053,8.9765,5.1994,3686222,3334526,351696,7.0339,12.3697,114.948,130.907,191.54
client_007,1.53634,16322438,15467769,854669,17.0934,3.34192,12433251,11867674,565577,11.3115,3.5309,2.4181,2991486,2558533,432953,8.6591,10.1244,52.8226,144.562,181.96
client_008,1.51186,18252883,17522646,730237,14.6047,5.73246,12205928,11336570,869358,17.3872,6.3939,2.8903,4468553,4096815,371738,7.4348,10.0844,42.737,93.5425,162.754
server_001,1.5022,20064107,19554375,509732,10.1946,1.46766,10773081,10363062,410019,8.2004,8.2399,4.4787,4494099,4255188,238911,4.7782,15.1916,143.241,155.1,248.591
server_002,1.3826,34162775,33453302,709473,14.1895,0.22308,14895065,14894681,384,0.0077,0.0031,0.0015,6662360,6292840,369520,7.3904,9.86842,41.9401,97.5621,154.377
