Trace,IPC,L1I Access,L1I Hit,L1I Miss,L1I MPKI,Branch MPKI,L1D Access,L1D Hit,L1D Miss,L1D MPKI,L2C MPKI,LLC MPKI,L1I Load Access,L1I Load Hit,L1I Load Miss,L1I Load MPKI,L1I Latency,L1D Latency,L2C Latency,LLC Latency
cassandra_result,2.66563,12489658,11533606,956052,19.121,3.7983,0,0,0,0.0,0.7833,0.017,4979435,4072473,906962,18.1392,10.6129,-nan,22.8774,132.741
drupal_result,2.7707,8468825,7869362,599463,11.9893,4.18356,0,0,0,0.0,0.5304,0.0683,2592985,2057028,535957,10.7191,11.3486,-nan,37.6839,137.374
finagle-chirper_result,2.4578,9089435,8094164,995271,19.9054,6.46862,0,0,0,0.0,0.074,0.0052,3385980,2454643,931337,18.6267,9.59661,-nan,29.1689,130.015
finagle-http_result,2.72625,7816105,7099117,716988,14.3398,5.55838,0,0,0,0.0,0.0901,0.0091,2507198,1834974,672224,13.4445,9.73904,-nan,34.3682,142.921
kafka_result,2.51386,12935580,11816219,1119361,22.3872,4.02866,0,0,0,0.0,1.01,0.0676,5342720,4278858,1063862,21.2772,11.0078,-nan,29.4518,141.214
mediawiki_result,2.34126,7441466,6857117,584349,11.687,8.97346,0,0,0,0.0,0.9401,0.0102,2233110,1725282,507828,10.1566,11.4487,-nan,21.6135,149.291
tomcat_result,2.10322,8759556,8063738,695818,13.9164,9.64386,0,0,0,0.0,1.0441,0.0132,3396836,2742452,654384,13.0877,10.6386,-nan,21.8117,143.309
verilator_result,0.406907,8743500,4502240,4241260,84.8252,38.5274,0,0,0,0.0,80.5117,0.6811,6612571,2548565,4064006,81.2801,26.7511,-nan,20.9733,115.053
wordpress_result,2.75238,9072486,8517191,555295,11.1059,5.0287,0,0,0,0.0,0.5034,0.008,2849091,2364355,484736,9.6947,10.8505,-nan,22.3063,145.494
