Trace,IPC,L1I Access,L1I Hit,L1I Miss,L1I MPKI,Branch MPKI,L1D Access,L1D Hit,L1D Miss,L1D MPKI,L2C MPKI,LLC MPKI,L1I Load Access,L1I Load Hit,L1I Load Miss,L1I Load MPKI,L1I Latency,L1D Latency,L2C Latency,LLC Latency
client_001,1.53416,15940396,15658692,281704,5.6341,3.4103,11795121,11380944,414177,8.2835,5.0588,2.8048,3232916,3114047,118869,2.3774,13.3907,82.076,128.128,195.087
client_002,1.80697,22328355,21827595,500760,10.0152,1.92096,12361204,12120401,240803,4.8161,4.2884,1.0937,5666420,5358998,307422,6.1484,11.3232,60.4221,68.1167,188.853
client_003,1.10077,16920852,16490779,430073,8.6015,2.82998,11376098,10968754,407344,8.1469,7.2662,5.2586,4102686,3857744,244942,4.8988,12.7568,178.769,198.924,247.303
client_004,1.43385,13853424,13324941,528483,10.5697,10.62,12431585,11903516,528069,10.5614,4.8594,1.7978,3152800,2870320,282480,5.6496,16.4756,30.6193,75.2632,149.524
client_005,1.35161,20896414,20256675,639739,12.7948,4.20016,12955329,12568027,387302,7.746,6.6402,4.8469,5762193,5397713,364480,7.2896,12.2764,116.451,139.703,164.095
client_006,1.45947,16304532,15587962,716570,14.3314,2.64414,9529454,9026804,502650,10.053,8.9886,5.1912,3687465,3336893,350572,7.0114,12.1699,114.407,129.362,189.427
client_007,1.53364,16300694,15447872,852822,17.0564,3.39146,12433950,11868373,565577,11.3115,3.5214,2.4148,2990407,2559821,430586,8.6117,10.1968,52.563,143.397,180.012
client_008,1.51097,18221280,17489694,731586,14.6317,5.808,12208330,11338969,869361,17.3872,6.4135,2.8904,4464991,4093344,371647,7.4329,10.1019,42.7434,93.1751,162.434
server_001,1.48988,19973783,19465061,508722,10.1744,1.60246,10779040,10369026,410014,8.2003,8.2679,4.5,4496301,4257781,238520,4.7704,15.2145,143.605,154.407,246.989
server_002,1.38261,34162358,33452853,709505,14.1901,0.22352,14895075,14894691,384,0.0077,0.0033,0.0017,6662363,6292850,369513,7.3903,9.86921,42.1224,98.4182,156.614
server_003,1.3377,14914505,14022826,891679,17.8336,8.7806,11435969,10708028,727941,14.5588,14.725,3.1339,4029151,3545168,483983,9.6797,16.1709,52.6035,62.0376,197.654
server_004,1.03695,27237017,26162156,1074861,21.4972,5.01768,12786533,10782326,2004207,40.0841,15.7016,1.9425,5311639,4762536,549103,10.9821,14.5986,20.4155,40.424,165.429
server_009,1.09087,29051141,27972817,1078324,21.5665,3.06762,12809930,10564894,2245036,44.9007,15.2509,1.2774,5572660,5039054,533606,10.6721,12.8668,17.8884,33.1568,157.617
server_010,1.32813,24072014,22871790,1200224,24.0045,3.14066,11958072,10342346,1615726,32.3145,17.0164,1.2155,5546412,4946359,600053,12.0011,12.8556,20.5194,30.9695,154.426
server_011,1.58511,15965732,14724177,1241555,24.8311,6.32832,10962291,10329605,632686,12.6537,17.1024,1.9361,4850055,4232928,617127,12.3425,14.0525,38.3413,37.647,156.356
server_012,1.827,18016230,16643946,1372284,27.4457,3.64124,10727211,10091105,636106,12.7221,18.8617,1.3062,5523625,4840769,682856,13.6571,12.7374,36.4255,30.4432,151.296
server_013,1.75113,17662866,16227618,1435248,28.705,3.8393,10704333,10057328,647005,12.9401,20.4988,1.5575,5511208,4802400,708808,14.1762,13.0322,38.8198,31.5445,152.627
server_014,1.42163,32551137,31063218,1487919,29.7584,0.38592,14987228,14925758,61470,1.2294,1.3065,0.9926,6665121,5773554,891567,17.8313,10.4779,319.73,318.76,393.249
server_015,1.48473,31517625,29979589,1538036,30.7607,0.1609,15179651,15179249,402,0.008,0.0031,0.0013,6724016,5827458,896558,17.9312,10.0332,41.4577,84.9286,156.547
server_016,1.8361,18984596,16736009,2248587,44.9717,2.03972,11534650,10706193,828457,16.5691,8.0418,0.4943,4781841,3566136,1215705,24.3141,10.027,20.4021,31.3041,188.515
server_017,0.414188,24778120,22623780,2154340,43.0868,1.39906,12811118,11073323,1737795,34.7559,32.8126,24.2952,4861329,3577237,1284092,25.6818,11.7925,234.585,241.57,299.281
server_018,0.423445,26768142,24381725,2386417,47.7283,0.72438,13188692,11384639,1804053,36.0811,33.9356,24.4269,5344727,3921997,1422730,28.4546,11.6331,234.945,242.802,309.568
server_019,0.407112,24469346,22279967,2189379,43.7876,1.49678,12751918,10963382,1788536,35.7707,33.7247,25.4442,4783669,3494034,1289635,25.7927,12.0953,250.053,259.223,317.104
server_020,0.426664,26770677,24264488,2506189,50.1238,0.71496,13176305,11383725,1792580,35.8516,33.7497,24.2445,5344979,3867256,1477723,29.5545,11.584,236.134,243.906,311.745
server_021,0.430392,26906901,24389307,2517594,50.3519,0.54122,13274617,11460560,1814057,36.2811,34.1624,24.2925,5463258,3971912,1491346,29.8269,11.5979,235.782,243.392,314.201
server_022,0.431851,26811134,24372061,2439073,48.7815,0.53286,13287311,11469210,1818101,36.362,34.2294,24.2367,5465907,4006413,1459494,29.1899,11.5524,236.994,244.482,317.069
server_023,1.64486,21333371,18749723,2583648,51.673,2.48906,12636134,11677287,958847,19.1769,9.0486,0.6668,5476917,4088338,1388579,27.7716,10.0332,22.2215,34.968,206.094
server_024,1.61558,21647569,18948807,2698762,53.9752,2.48598,12874431,11884631,989800,19.796,10.1795,0.7457,5583644,4114161,1469483,29.3897,9.91371,24.7758,37.9738,250.417
server_025,1.60661,24730285,22092950,2637335,52.7467,2.13948,13232048,12331361,900687,18.0137,9.4586,0.3919,6229065,4797762,1431303,28.6261,10.2609,19.2514,27.4262,189.937
server_026,1.59719,23023247,20041616,2981631,59.6326,2.43922,12999355,11935437,1063918,21.2784,12.7263,0.3911,5871237,4270696,1600541,32.0108,10.2927,19.9359,26.158,215.03
server_027,1.58992,23188556,20196224,2992332,59.8466,2.49472,13048833,12030273,1018560,20.3712,11.355,0.4644,5909464,4302966,1606498,32.13,10.2803,19.6914,27.6613,194.474
server_028,1.53264,24542778,21457781,3084997,61.6999,1.90246,12657579,11217698,1439881,28.7976,8.4307,0.5905,5966166,4279215,1686951,33.739,10.1881,16.849,29.7543,140.989
server_029,1.51221,24666491,21548269,3118222,62.3644,1.85988,12683410,11222291,1461119,29.2224,11.338,0.6819,5948140,4234567,1713573,34.2715,10.5645,17.901,28.8999,151.016
server_030,1.59009,24824720,21658223,3166497,63.3299,1.8361,12774781,11314467,1460314,29.2063,10.1915,0.1725,6035806,4292113,1743693,34.8739,10.4224,14.7935,21.8291,127.033
server_031,1.49142,25188811,21965613,3223198,64.464,1.95824,12946822,11709459,1237363,24.7473,7.9285,0.7245,6165555,4423277,1742278,34.8456,10.1685,18.0106,32.9529,143.926
server_032,1.61113,26307455,22828590,3478865,69.5773,1.71674,13204569,12069000,1135569,22.7114,6.0334,0.0634,6437871,4580467,1857404,37.1481,10.0452,13.6652,20.8092,113.466
server_033,1.72629,28586386,25098269,3488117,69.7623,1.39708,12153145,11517021,636124,12.7225,3.7586,0.3619,6795514,4562282,2233232,44.6646,10.0423,20.6318,34.6122,153.773
server_034,1.83114,28124224,24612342,3511882,70.2376,1.3915,12158359,11552583,605776,12.1155,1.1304,0.0961,6798061,4568751,2229310,44.5862,10.0326,13.2111,27.8804,98.9629
server_035,1.33273,28725330,25169849,3555481,71.1096,1.35708,12091589,11449082,642507,12.8501,4.6082,3.5012,6783378,4446217,2337161,46.7432,10.5972,66.5945,172.933,201.484
server_036,1.74463,30108202,26030220,4077982,81.5596,0.4662,13755237,13751317,3920,0.0784,0.0363,0.0312,6285319,3848517,2436802,48.736,10.1889,56.4786,168.323,172.564
server_037,1.73999,28831952,24645550,4186402,83.728,1.11388,12406033,11970071,435962,8.7192,3.2465,0.4485,6756158,4100087,2656071,53.1214,10.1828,26.0632,41.7011,157.648
server_038,1.7438,28908005,24728846,4179159,83.5832,1.09636,12408520,11971274,437246,8.7449,3.3638,0.436,6756061,4085277,2670784,53.4157,10.1543,25.928,39.5059,151.304
server_039,1.66686,29469873,25034216,4435657,88.7131,0.6967,13605301,13554248,51053,1.0211,0.0002,0.0002,6542402,3889973,2652429,53.0486,10.0781,11.0034,185.125,165.125
spec_gcc_001,1.47789,20721474,20491484,229990,4.5998,6.01232,11734328,10962389,771939,15.4388,3.5344,1.0607,4768406,4630822,137584,2.7517,15.9554,24.3533,74.1411,180.51
spec_gcc_002,0.227972,18884871,18292705,592166,11.8433,0.61648,13409143,8395654,5013489,100.2698,104.3055,59.1559,3485636,3111240,374396,7.4879,38.8742,336.22,320.679,530.165
spec_gcc_003,0.260884,17974163,17239646,734517,14.6903,0.63952,12265414,6714613,5550801,111.016,117.7172,72.8761,3338620,2859009,479611,9.5922,48.1635,452.51,427.458,658.165
spec_gobmk_001,1.42449,14129971,13767313,362658,7.2532,6.33956,9894675,9658038,236637,4.7327,1.7643,0.2915,3460171,3292110,168061,3.3612,8.29694,26.9527,45.6006,155.037
spec_gobmk_002,1.69068,16432180,15976878,455302,9.106,6.96152,9988099,9914963,73136,1.4627,0.4799,0.3692,4744565,4533747,210818,4.2164,8.09126,55.75,147.274,165.598
spec_perlbench_001,1.65601,20434823,20120107,314716,6.2943,2.53798,12045211,11801173,244038,4.8808,2.3165,1.6932,4665265,4498953,166312,3.3262,9.74742,67.8954,130.901,151.792
spec_x264_001,3.16927,7927900,7666150,261750,5.235,1.45006,6540689,6472488,68201,1.364,0.7255,0.5563,1227693,1164333,63360,1.2672,9.46474,93.0699,156.665,178.28
