Trace,IPC,L1I Access,L1I Hit,L1I Miss,L1I MPKI,Branch MPKI,L1D Access,L1D Hit,L1D Miss,L1D MPKI,L2C MPKI,LLC MPKI,L1I Load Access,L1I Load Hit,L1I Load Miss,L1I Load MPKI,L1I Latency,L1D Latency,L2C Latency,LLC Latency
client_001,1.53459,15938399,15656826,281573,5.6315,3.40768,11794982,11380806,414176,8.2835,5.0576,2.8037,3232818,3113944,118874,2.3775,13.3519,82.0757,128.105,195.072
client_002,1.80048,22239535,21739995,499540,9.9908,2.02174,12366384,12125599,240785,4.8157,4.289,1.0962,5669859,5367348,302511,6.0502,11.2503,61.3061,69.193,192.661
client_003,1.10065,16934042,16504176,429866,8.5973,2.76598,11374142,10966798,407344,8.1469,7.2925,5.2639,4106890,3861779,245111,4.9022,12.6846,179.38,198.742,247.713
client_004,1.44436,14045706,13516589,529117,10.5823,9.991,12411352,11883298,528054,10.5611,4.8469,1.7955,3167294,2882229,285065,5.7013,16.6301,30.8282,75.6217,150.277
client_005,1.34739,20907325,20271758,635567,12.7113,4.14602,12955234,12567932,387302,7.746,6.6511,4.8572,5771682,5407582,364100,7.282,12.3919,116.079,138.957,162.99
client_006,1.45971,16305384,15588412,716972,14.3394,2.64356,9529475,9026821,502654,10.0531,8.9872,5.1921,3687733,3337133,350600,7.012,12.2605,114.489,129.615,189.803
client_007,1.5321,16309321,15456854,852467,17.0493,3.3685,12432375,11866804,565571,11.3114,3.5286,2.4425,2991929,2564970,426959,8.5392,10.1873,53.1042,144.966,180.602
client_008,1.51043,18232856,17503424,729432,14.5886,5.7698,12207913,11338562,869351,17.387,6.4105,2.8879,4467234,4096270,370964,7.4193,10.0812,42.8122,93.3318,162.846
server_001,1.48714,19937199,19428880,508319,10.1664,1.65866,10782537,10372510,410027,8.2005,8.2624,4.4905,4495427,4258114,237313,4.7463,14.9621,142.282,152.449,243.743
server_002,1.38261,34162457,33452926,709531,14.1906,0.22332,14895074,14894690,384,0.0077,0.0035,0.0018,6662368,6292837,369531,7.3906,9.87163,42.1198,103.329,159.077
server_003,1.34408,14973182,14081764,891418,17.8284,8.5838,11429727,10701774,727953,14.5591,14.6692,3.0798,4037378,3555382,481996,9.6399,16.2334,52.697,61.9065,199.74
server_004,1.03348,27140684,26066232,1074452,21.489,4.99398,12791246,10789160,2002086,40.0417,15.6798,1.9933,5320977,4772389,548588,10.9718,14.5609,20.4504,40.9557,165.242
server_009,1.08584,28902615,27826880,1075735,21.5147,3.21738,12818665,10573611,2245054,44.9011,15.3899,1.3201,5574251,5041984,532267,10.6453,12.8586,17.8759,33.2828,155.587
server_010,1.31592,23804179,22606301,1197878,23.9576,3.45188,11971995,10353809,1618186,32.3637,17.0669,1.2632,5543602,4946322,597280,11.9456,12.7597,20.5863,31.2487,152.866
server_011,1.59661,16016456,14778867,1237589,24.7518,6.03426,10953329,10320683,632646,12.6529,17.1412,1.9045,4858498,4244607,613891,12.2778,14.1114,38.223,37.3047,156.256
server_012,1.80676,17800437,16431940,1368497,27.3699,3.90024,10741296,10105183,636113,12.7223,18.8876,1.3363,5522107,4836402,685705,13.7141,12.5894,36.4651,30.6018,150.33
server_013,1.73044,17436946,16006907,1430039,28.6008,4.10156,10716214,10069159,647055,12.9411,20.618,1.581,5507493,4805335,702158,14.0432,13.0899,38.7699,31.6131,152.159
server_014,1.42037,32548074,31060219,1487855,29.7571,0.39384,14987512,14926043,61469,1.2294,1.3073,0.9936,6665083,5773578,891505,17.8301,10.4826,318.792,316.783,390.497
server_015,1.48473,31518029,29979947,1538082,30.7616,0.1606,15179646,15179244,402,0.008,0.0033,0.0016,6724037,5827520,896517,17.9303,10.0355,41.4502,95.7711,161.513
server_016,1.82566,18499281,16261888,2237393,44.7479,2.3242,11552919,10724455,828464,16.5693,8.0686,0.4967,4773309,3586121,1187188,23.7438,9.90094,20.4521,31.3398,188.327
server_017,0.414148,24773072,22619161,2153911,43.0782,1.40238,12811088,11073296,1737792,34.7558,32.8136,24.2957,4861437,3577469,1283968,25.6794,11.7729,234.647,241.662,299.408
server_018,0.423421,26760320,24374237,2386083,47.7217,0.7281,13188967,11384923,1804044,36.0809,33.9376,24.4285,5344816,3922005,1422811,28.4562,11.629,234.936,242.825,309.598
server_019,0.407085,24461956,22273418,2188538,43.7708,1.50016,12752029,10963509,1788520,35.7704,33.7266,25.4448,4783754,3494003,1289751,25.795,12.0966,250.074,259.248,317.147
server_020,0.426638,26762816,24257271,2505545,50.1109,0.71888,13176531,11383936,1792595,35.8519,33.7472,24.2442,5345156,3868056,1477100,29.542,11.5483,236.052,243.829,311.618
server_021,0.430343,26899325,24382214,2517111,50.3422,0.54464,13274685,11460639,1814046,36.2809,34.1625,24.2937,5463278,3971842,1491436,29.8287,11.5904,235.833,243.437,314.25
server_022,0.431891,26801678,24363036,2438642,48.7728,0.53686,13287570,11469481,1818089,36.3618,34.2303,24.2371,5466046,4006566,1459480,29.1896,11.5303,236.942,244.41,316.97
server_023,1.63795,20850032,18268373,2581659,51.6332,2.80786,12652360,11693517,958843,19.1769,9.1071,0.6684,5464279,4103663,1360616,27.2123,9.89738,22.2954,35.0466,207.938
server_024,1.60733,21035737,18345468,2690269,53.8054,2.85262,12894557,11904732,989825,19.7965,10.315,0.7517,5574431,4144055,1430376,28.6075,9.81551,24.6864,37.5353,245.65
