Trace,IPC,L1I Access,L1I Hit,L1I Miss,L1I MPKI,Branch MPKI,L1D Access,L1D Hit,L1D Miss,L1D MPKI,L2C MPKI,LLC MPKI,L1I Load Access,L1I Load Hit,L1I Load Miss,L1I Load MPKI,L1I Latency,L1D Latency,L2C Latency,LLC Latency
client_001,1.5347,15939460,15657928,281532,5.6306,3.40862,11794949,11380771,414178,8.2836,5.0577,2.8036,3232712,3113938,118774,2.3755,13.4173,82.0577,128.2,195.252
client_002,1.80649,22337109,21835959,501150,10.023,1.92218,12360659,12119873,240786,4.8157,4.282,1.0929,5675670,5368825,306845,6.1369,11.2811,61.1364,68.9452,191.962
client_003,1.101,16948208,16516659,431549,8.631,2.80592,11375029,10967674,407355,8.1471,7.2729,5.2628,4104810,3860005,244805,4.8961,12.7358,178.999,198.934,247.361
client_004,1.4393,13931229,13403849,527380,10.5476,10.3385,12422965,11894903,528062,10.5612,4.8918,1.7895,3159155,2876010,283145,5.6629,16.5037,30.4746,74.2566,148.521
client_005,1.35067,20912651,20273559,639092,12.7818,4.17394,12955131,12567819,387312,7.7462,6.6436,4.8532,5763480,5399292,364188,7.2838,12.3012,116.196,139.425,163.587
client_006,1.46034,16298091,15581289,716802,14.336,2.64136,9528945,9026296,502649,10.053,8.9769,5.2034,3686396,3335654,350742,7.0148,12.2812,114.66,130.103,190.014
client_007,1.53296,16306501,15452429,854072,17.0814,3.37536,12432413,11866835,565578,11.3116,3.5348,2.4303,2991701,2561637,430064,8.6013,10.134,52.9166,144.043,180.489
client_008,1.51001,18219165,17488932,730233,14.6047,5.78938,12208723,11339377,869346,17.3869,6.4151,2.8898,4465578,4094366,371212,7.4242,10.1406,42.7026,93.1004,162.342
server_001,1.49286,19992425,19483298,509127,10.1825,1.58818,10780791,10370778,410013,8.2003,8.2532,4.4843,4496311,4257618,238693,4.7739,15.1109,142.65,153.521,245.78
server_002,1.38261,34161879,33452364,709515,14.1903,0.22384,14895075,14894691,384,0.0077,0.0031,0.0016,6662376,6292884,369492,7.3898,9.8683,41.6562,98.2611,151.938
server_003,1.34145,14942769,14050707,892062,17.8412,8.67372,11432273,10704347,727926,14.5585,14.7051,3.1395,4031113,3545859,485254,9.7051,16.2843,52.6169,62.0206,196.961
server_004,1.04094,27331333,26253286,1078047,21.5609,4.8042,12776905,10774737,2002168,40.0434,15.7062,1.9516,5311224,4762382,548842,10.9768,14.6249,20.4411,40.5171,165.457
server_009,1.09479,29149905,28071245,1078660,21.5732,2.9017,12802915,10557865,2245050,44.901,15.2505,1.2736,5577316,5040807,536509,10.7302,12.8817,17.8607,33.0468,156.764
server_010,1.33025,24105908,22904300,1201608,24.0322,3.06604,11953721,10338004,1615717,32.3143,17.0224,1.2186,5545265,4944662,600603,12.0121,12.9148,20.5192,30.955,153.896
server_011,1.59594,16046576,14806038,1240538,24.8108,6.13664,10954536,10321854,632682,12.6536,17.1202,1.9161,4853806,4236442,617364,12.3473,14.1691,38.3594,37.4876,156.753
server_012,1.82987,18090812,16719408,1371404,27.4281,3.52182,10721252,10085143,636109,12.7222,18.8022,1.3177,5528252,4840471,687781,13.7556,12.6371,36.4673,30.5526,151.059
server_013,1.75412,17645468,16208329,1437139,28.7428,3.79422,10699036,10052029,647007,12.9401,20.562,1.5504,5507864,4802587,705277,14.1055,13.1615,38.7607,31.4435,152.446
server_014,1.42058,32550105,31062134,1487971,29.7594,0.3885,14987377,14925909,61468,1.2294,1.307,0.9961,6665242,5773671,891571,17.8314,10.4665,323.976,322.309,396.661
server_015,1.48473,31517407,29979322,1538085,30.7617,0.16094,15179651,15179249,402,0.008,0.0033,0.0013,6724028,5827469,896559,17.9312,10.0334,41.5945,80.8293,156.5
