Trace,IPC,L1I Access,L1I Hit,L1I Miss,L1I MPKI,Branch MPKI,L1D Access,L1D Hit,L1D Miss,L1D MPKI,L2C MPKI,LLC MPKI,L1I Load Access,L1I Load Hit,L1I Load Miss,L1I Load MPKI,L1I Latency,L1D Latency,L2C Latency,LLC Latency
client_001,1.53456,15949805,15668631,281174,5.6235,3.39902,11796119,11381945,414174,8.2835,5.0532,2.8015,3232003,3113551,118452,2.369,13.1556,82.0618,128.194,195.215
client_002,1.8011,22226537,21728035,498502,9.97,2.0249,12366423,12125636,240787,4.8157,4.2863,1.0979,5664275,5362200,302075,6.0415,11.24,60.6272,68.463,189.383
client_003,1.10002,16863936,16434012,429924,8.5985,2.81648,11372683,10965334,407349,8.147,7.2453,5.2679,4105431,3862233,243198,4.864,12.6539,178.563,199.077,246.363
client_004,1.44273,14006598,13477723,528875,10.5775,10.0415,12413067,11885013,528054,10.5611,4.8436,1.7916,3158703,2875331,283372,5.6674,16.6168,30.4955,75.1154,149.15
client_005,1.34675,20861223,20225659,635564,12.7113,4.1998,12956592,12569295,387297,7.7459,6.6702,4.8556,5770836,5408937,361899,7.238,12.3277,116.651,139.097,163.715
client_006,1.4586,16309778,15592879,716899,14.338,2.64974,9531684,9029024,502660,10.0532,8.9672,5.1897,3690256,3340769,349487,6.9897,12.2421,114.479,129.619,189.471
client_007,1.53476,16191941,15340624,851317,17.0263,3.4003,12436713,11871125,565588,11.3118,3.5272,2.4109,2961363,2544149,417214,8.3443,10.1659,52.3447,142.339,179.056
client_008,1.50991,18179967,17450153,729814,14.5963,5.7895,12210042,11340694,869348,17.387,6.4152,2.8893,4463530,4093835,369695,7.3939,10.111,42.6992,93.0186,162.19
server_001,1.48297,19848870,19339565,509305,10.1861,1.72142,10786962,10376954,410008,8.2002,8.2887,4.5106,4494352,4261795,232557,4.6511,14.9977,142.73,152.726,243.954
server_002,1.38261,34161615,33452107,709508,14.1902,0.22354,14895080,14894696,384,0.0077,0.0032,0.0017,6662302,6292777,369525,7.3905,9.87031,41.9792,103.658,155.741
server_003,1.33129,14817515,13926352,891163,17.8233,8.94916,11442985,10715028,727957,14.5591,14.6245,3.1093,4034904,3558839,476065,9.5213,16.1023,52.1577,61.6175,195.875
server_004,1.02946,26960908,25889482,1071426,21.4285,5.28772,12802955,10800850,2002105,40.0421,15.7127,1.9589,5321392,4777865,543527,10.8705,14.4203,20.4178,40.5074,164.826
server_009,1.08548,28745223,27671659,1073564,21.4713,3.38668,12824559,10578954,2245605,44.9121,15.2867,1.2741,5560557,5034234,526323,10.5265,12.6458,17.8689,32.9767,156.26
