Trace,IPC,L1I Access,L1I Hit,L1I Miss,L1I MPKI,Branch MPKI,L1D Access,L1D Hit,L1D Miss,L1D MPKI,L2C MPKI,LLC MPKI,L1I Load Access,L1I Load Hit,L1I Load Miss,L1I Load MPKI,L1I Latency,L1D Latency,L2C Latency,LLC Latency
client_001,1.53435,15936834,15655239,281595,5.6319,3.41192,11795243,11381066,414177,8.2835,5.0571,2.8037,3233019,3114202,118817,2.3763,13.2502,82.0531,128.07,194.99
client_002,1.80692,22313705,21813784,499921,9.9984,1.93214,12361894,12121100,240794,4.8159,4.2893,1.092,5663289,5356474,306815,6.1363,11.3216,60.3487,67.9044,188.357
client_003,1.1003,16850647,16419895,430752,8.615,2.87796,11370173,10962813,407360,8.1472,7.2478,5.2682,4098819,3853637,245182,4.9036,12.677,178.927,199.511,247.036
client_004,1.41942,13712542,13183209,529333,10.5867,11.1627,12451843,11923786,528057,10.5611,4.879,1.7907,3143776,2865077,278699,5.574,16.5366,30.2703,74.4254,148.46
client_005,1.35029,20872126,20231165,640961,12.8192,4.26018,12957578,12570276,387302,7.746,6.653,4.8486,5759557,5394295,365262,7.3052,12.3032,116.502,139.78,164.463
client_006,1.45919,16295706,15578825,716881,14.3376,2.646,9529278,9026627,502651,10.053,8.9782,5.2042,3686530,3335135,351395,7.0279,12.2612,114.684,129.945,189.742
client_007,1.53009,16293907,15439178,854729,17.0946,3.40062,12432899,11867326,565573,11.3115,3.5328,2.4338,2990936,2562318,428618,8.5724,10.1864,53.1153,144.66,181.021
client_008,1.50993,18188066,17456741,731325,14.6265,5.8422,12210067,11340716,869351,17.387,6.3929,2.8899,4462674,4091813,370861,7.4172,10.1185,42.6461,93.3037,162.224
server_001,1.49014,19980139,19471249,508890,10.1778,1.59908,10780247,10370235,410012,8.2002,8.2408,4.4944,4494557,4256071,238486,4.7697,15.1982,143.066,154.058,245.842
server_002,1.38261,34162622,33453097,709525,14.1905,0.22338,14895047,14894663,384,0.0077,0.0032,0.0017,6662353,6292799,369554,7.3911,9.8698,41.9271,101.894,158.108
server_003,1.3318,14797713,13906122,891591,17.8318,9.14142,11450795,10722854,727941,14.5588,14.6238,3.0904,4022426,3536163,486263,9.7253,16.0251,52.5266,61.9339,198.55
server_004,1.03232,27166194,26091282,1074912,21.4982,5.2711,12795469,10793323,2002146,40.0429,15.6906,1.9409,5308215,4758767,549448,10.989,14.566,20.4161,40.4282,165.49
server_009,1.08903,28983832,27906585,1077247,21.5449,3.14408,12813483,10567882,2245601,44.912,15.2541,1.2815,5571858,5037704,534154,10.6831,12.7656,17.8578,33.1127,156.622
server_010,1.32572,23997995,22797422,1200573,24.0115,3.21592,11963071,10344881,1618190,32.3638,17.0124,1.2167,5543643,4938906,604737,12.0947,12.7042,20.5088,30.9337,153.77
server_011,1.57882,15825940,14588328,1237612,24.7522,6.65298,10979861,10347168,632693,12.6539,17.0602,1.8919,4843200,4228032,615168,12.3034,13.8523,38.3092,37.3556,157.02
server_012,1.81524,17966077,16595591,1370486,27.4097,3.73464,10730693,10094563,636130,12.7226,18.8056,1.3415,5520116,4835273,684843,13.6969,12.6645,36.604,30.8046,151.94
server_013,1.74614,17601105,16166012,1435093,28.7019,3.94142,10711358,10064329,647029,12.9406,20.5035,1.5457,5505364,4800089,705275,14.1055,12.9485,38.7284,31.4615,152.709
server_014,1.42088,32549447,31061382,1488065,29.7613,0.3866,14987264,14925797,61467,1.2293,1.3075,0.9961,6665042,5773412,891630,17.8326,10.4677,323.627,322.239,396.73
server_015,1.48474,31517891,29979824,1538067,30.7613,0.16074,15179640,15179238,402,0.008,0.003,0.0013,6724014,5827468,896546,17.9309,10.0332,41.4602,85.7829,156.547
server_016,1.8327,18962646,16711782,2250864,45.0173,2.06454,11534348,10705909,828439,16.5688,8.2098,0.4949,4783333,3567201,1216132,24.3226,10.0299,20.4864,31.0095,187.378
server_017,0.414191,24778192,22623805,2154387,43.0877,1.39896,12810954,11073154,1737800,34.756,32.8125,24.2949,4861339,3577045,1284294,25.6859,11.815,234.61,241.624,299.355
