Trace,IPC,L1I Access,L1I Hit,L1I Miss,L1I MPKI,Branch MPKI,L1D Access,L1D Hit,L1D Miss,L1D MPKI,L2C MPKI,LLC MPKI,L1I Load Access,L1I Load Hit,L1I Load Miss,L1I Load MPKI,L1I Latency,L1D Latency,L2C Latency,LLC Latency
client_001,1.53436,15941840,15660419,281421,5.6284,3.40858,11795969,11381787,414182,8.2836,5.0578,2.8055,3233162,3114877,118285,2.3657,13.4164,81.9831,128.026,194.816
client_002,1.80028,22183045,21683659,499386,9.9877,2.0485,12366814,12126044,240770,4.8154,4.2843,1.0969,5656107,5353817,302290,6.0458,11.2385,61.1833,69.1275,192.062
client_003,1.10098,16915998,16485624,430374,8.6075,2.77114,11368213,10960876,407337,8.1467,7.2899,5.2737,4106278,3861144,245134,4.9027,12.6687,178.656,197.902,246.009
client_004,1.44281,14003938,13474781,529157,10.5831,10.0097,12413284,11885214,528070,10.5614,4.8431,1.7859,3156272,2871056,285216,5.7043,16.6702,30.5314,75.2501,149.968
client_005,1.34746,20881150,20246440,634710,12.6942,4.1526,12955402,12568112,387290,7.7458,6.6311,4.8502,5769521,5405635,363886,7.2777,12.3902,116.299,139.557,163.552
client_006,1.45993,16301335,15584409,716926,14.3385,2.6455,9530217,9027566,502651,10.053,8.969,5.1935,3688529,3338321,350208,7.0042,12.1784,114.51,129.723,189.552
client_007,1.53319,16262033,15409813,852220,17.0444,3.36678,12432521,11866949,565572,11.3114,3.5302,2.422,2979222,2553515,425707,8.5141,10.1602,52.785,143.612,180.238
client_008,1.50856,18223383,17494303,729080,14.5816,5.77218,12209094,11339736,869358,17.3872,6.2992,2.9109,4467593,4097925,369668,7.3934,10.0912,42.8696,95.1082,162.597
server_001,1.48503,19937540,19428795,508745,10.1749,1.6573,10783854,10373825,410029,8.2006,8.2613,4.4972,4495335,4258258,237077,4.7415,15.3268,141.937,152.209,242.92
server_002,1.38261,34161277,33451759,709518,14.1904,0.22346,14895061,14894677,384,0.0077,0.0032,0.0018,6662284,6292750,369534,7.3907,9.87161,41.9766,106.714,157.09
server_003,1.34266,14958354,14066799,891555,17.8311,8.6798,11432440,10704530,727910,14.5582,14.6858,3.099,4035467,3554102,481365,9.6273,16.2183,52.472,61.4856,196.718
server_004,1.03472,27104414,26029612,1074802,21.496,5.0093,12790242,10788139,2002103,40.0421,15.723,1.9777,5317774,4768816,548958,10.9792,14.584,20.3333,40.5204,163.516
server_009,1.08859,28891646,27815542,1076104,21.5221,3.22788,12817274,10571675,2245599,44.912,15.316,1.2785,5572883,5039862,533021,10.6604,12.7613,17.8448,32.9381,155.557
server_010,1.27667,24600528,23402259,1198269,23.9654,3.45636,11969161,10307495,1661666,33.2333,19.8584,1.251,5546421,4948903,597518,11.9504,12.7875,21.9882,29.5855,153.081
server_011,1.60153,16017370,14779712,1237658,24.7532,6.04904,10953192,10320545,632647,12.6529,17.1294,1.8721,4859110,4246659,612451,12.249,14.0425,38.1215,36.9703,155.778
server_012,1.80525,17787410,16419796,1367614,27.3523,3.91136,10742498,10106363,636135,12.7227,18.881,1.3403,5521587,4836924,684663,13.6933,12.5923,36.4534,30.641,150.498
server_013,1.73523,17420414,15990719,1429695,28.5939,4.11552,10718217,10071189,647028,12.9406,20.4489,1.549,5508397,4808475,699922,13.9984,12.9774,38.5406,31.4439,151.666
server_014,1.42012,32548955,31060933,1488022,29.7604,0.39566,14987683,14926212,61471,1.2294,1.3126,0.9893,6665074,5773251,891823,17.8365,10.4739,318.251,314.521,390.794
server_015,1.48473,31519158,29981139,1538019,30.7604,0.1601,15179650,15179248,402,0.008,0.0032,0.0015,6724080,5827395,896685,17.9337,10.0363,41.4502,91.679,159.342
server_016,1.82035,18522425,16284490,2237935,44.7587,2.32498,11555694,10727189,828505,16.5701,8.0864,0.4972,4775577,3589625,1185952,23.719,9.88657,20.4573,31.2506,187.602
server_017,0.414132,24769765,22615593,2154172,43.0834,1.4037,12810861,11073058,1737803,34.7561,32.8128,24.295,4860846,3576660,1284186,25.6837,11.7646,234.672,241.696,299.454
server_018,0.423389,26757598,24371360,2386238,47.7248,0.72892,13188817,11384762,1804055,36.0811,33.9375,24.4287,5344142,3921147,1422995,28.4599,11.6333,234.973,242.809,309.572
server_019,0.407088,24469467,22281044,2188423,43.7685,1.4982,12752565,10964040,1788525,35.7705,33.7268,25.444,4785327,3495932,1289395,25.7879,12.1195,250.015,259.195,317.089
server_020,0.42671,26759637,24254419,2505218,50.1044,0.71502,13176491,11383901,1792590,35.8518,33.7469,24.2445,5345764,3868527,1477237,29.5447,11.5503,236.029,243.777,311.539
server_021,0.430384,26901897,24384810,2517087,50.3417,0.54352,13274655,11460578,1814077,36.2815,34.1625,24.2934,5463336,3972406,1490930,29.8186,11.5993,235.774,243.379,314.172
server_022,0.431838,26794727,24356022,2438705,48.7741,0.53754,13287428,11469350,1818078,36.3616,34.2308,24.2375,5466353,4006255,1460098,29.202,11.5273,236.94,244.402,316.96
server_023,1.63805,20830774,18248541,2582233,51.6447,2.81604,12653301,11694461,958840,19.1768,9.12,0.6674,5463840,4103133,1360707,27.2141,9.88879,22.3265,35.0777,208.97
server_024,1.61019,21042282,18351094,2691188,53.8238,2.84942,12890125,11900294,989831,19.7966,10.1027,0.7495,5574409,4154025,1420384,28.4077,9.7817,24.7904,38.051,248.029
server_025,1.59501,23744955,21120383,2624572,52.4914,2.71432,13254829,12354085,900744,18.0149,9.2223,0.3957,6212583,4848256,1364327,27.2865,10.0196,19.1735,27.7391,189.858
server_026,1.58216,21834334,18876531,2957803,59.1561,3.15298,13024777,11960803,1063974,21.2795,12.8822,0.3962,5854885,4335575,1519310,30.3862,10.0215,19.9177,25.9993,209.317
server_027,1.57931,21993101,19012063,2981038,59.6208,3.20678,13077925,12059281,1018644,20.3729,11.2232,0.4662,5892470,4360941,1531529,30.6306,10.0206,19.7161,27.8906,196.884
server_028,1.52933,23796048,20724067,3071981,61.4396,2.2469,12661943,11222008,1439935,28.7987,8.3904,0.5923,5948945,4300579,1648366,32.9673,10.0036,16.8436,29.8372,141.059
server_029,1.50827,23960593,20849677,3110916,62.2183,2.22012,12690748,11229591,1461157,29.2231,11.4372,0.6859,5935751,4266983,1668768,33.3754,10.4131,17.8608,28.8848,151.139
server_030,1.58317,23947439,20793225,3154214,63.0843,2.27124,12790065,11329739,1460326,29.2065,10.4008,0.1753,6014435,4306280,1708155,34.1631,10.1593,14.7971,21.8276,127.661
server_031,1.48766,24418417,21208692,3209725,64.1945,2.31698,12956212,11718614,1237598,24.752,7.8482,0.7346,6142292,4433792,1708500,34.17,9.99571,17.9693,33.2532,143.758
server_032,1.60712,25633183,22201735,3431448,68.629,2.05492,13211365,12075798,1135567,22.7113,6.0589,0.0636,6423296,4596273,1827023,36.5405,9.87746,13.6647,20.8016,113.621
server_033,1.72636,28422260,24933833,3488427,69.7685,1.43378,12155319,11519214,636105,12.7221,3.7579,0.3618,6793298,4563917,2229381,44.5876,10.0298,20.6208,34.5714,153.353
server_034,1.83073,28034685,24534515,3500170,70.0034,1.40176,12156830,11551056,605774,12.1155,1.1318,0.097,6795280,4573115,2222165,44.4433,10.0619,13.2285,28.1002,100.677
server_035,1.33281,28645371,25093066,3552305,71.0461,1.37372,12091613,11449106,642507,12.8501,4.6078,3.5006,6783214,4449070,2334144,46.6829,10.561,66.5439,172.538,200.982
server_036,1.74448,30083636,26007134,4076502,81.53,0.46688,13755272,13751352,3920,0.0784,0.0369,0.0315,6283185,3837903,2445282,48.9056,10.1926,55.2908,161.1,165.091
server_037,1.74001,28829623,24653026,4176597,83.5319,1.11316,12406033,11970072,435961,8.7192,3.2469,0.4485,6756410,4111556,2644854,52.8971,10.1908,26.0636,41.6997,157.657
server_038,1.74381,28907865,24728841,4179024,83.5805,1.09692,12408549,11971302,437247,8.7449,3.3647,0.4361,6756057,4085219,2670838,53.4168,10.1534,25.9297,39.5033,151.269
server_039,1.66686,29468207,25032534,4435673,88.7135,0.69696,13605308,13554255,51053,1.0211,0.0006,0.0006,6542411,3889958,2652453,53.0491,10.0786,11.0034,167.258,147.258
spec_gcc_001,1.48626,20891914,20663502,228412,4.5682,5.6268,11727617,10955677,771940,15.4388,3.3619,1.0457,4789591,4651815,137776,2.7555,15.619,24.1341,76.4097,181.434
spec_gcc_002,0.228006,18850659,18256587,594072,11.8814,0.63752,13412387,8398907,5013480,100.2696,104.3179,59.1689,3485216,3111752,373464,7.4693,38.8427,336.128,320.48,529.763
spec_gcc_003,0.260633,17929598,17191352,738246,14.7649,0.66612,12266593,6715793,5550800,111.016,117.7496,72.9548,3341852,2862845,479007,9.5801,47.8712,452.865,427.561,657.802
spec_gobmk_001,1.42262,14058028,13695797,362231,7.2446,6.39182,9898552,9661918,236634,4.7327,1.7699,0.2904,3453244,3285356,167888,3.3578,8.2693,26.8517,45.1952,153.672
spec_gobmk_002,1.69087,16431117,15974431,456686,9.1337,6.95138,9985883,9912745,73138,1.4628,0.4835,0.3687,4743745,4533147,210598,4.212,8.08539,55.8594,146.551,166.102
spec_perlbench_001,1.65562,20445251,20130303,314948,6.299,2.54136,12045564,11801523,244041,4.8808,2.3319,1.6936,4667437,4500717,166720,3.3344,9.7997,67.8833,130.102,151.669
spec_x264_001,3.17001,7926432,7664938,261494,5.2299,1.45216,6539953,6471755,68198,1.364,0.7257,0.5564,1226023,1163211,62812,1.2562,9.47216,93.1244,156.667,178.334
