Trace,IPC,L1I Access,L1I Hit,L1I Miss,L1I MPKI,Branch MPKI,L1D Access,L1D Hit,L1D Miss,L1D MPKI,L2C MPKI,LLC MPKI,L1I Load Access,L1I Load Hit,L1I Load Miss,L1I Load MPKI,L1I Latency,L1D Latency,L2C Latency,LLC Latency
client_001,1.53438,15933182,15651801,281381,5.6276,3.41136,11795889,11381700,414189,8.2838,5.0559,2.8043,3231610,3112120,119490,2.3898,13.4533,82.0702,128.105,194.968
client_002,1.80114,22285371,21786704,498667,9.9733,1.99928,12365878,12125101,240777,4.8155,4.2783,1.0957,5673905,5370588,303317,6.0663,11.2832,61.3011,69.2983,192.692
client_003,1.10055,16914807,16485020,429787,8.5957,2.7559,11364002,10956661,407341,8.1468,7.2899,5.2855,4106158,3860075,246083,4.9217,12.6417,179.409,198.909,246.843
client_004,1.43024,13887535,13357797,529738,10.5948,10.4459,12431387,11903336,528051,10.561,4.8546,1.7955,3157323,2879956,277367,5.5473,16.6199,30.6104,75.3574,149.834
client_005,1.35038,20901247,20265747,635500,12.71,4.14334,12954646,12567361,387285,7.7457,6.6359,4.8486,5769664,5403881,365783,7.3157,12.428,116.21,139.709,163.934
client_006,1.45775,16297548,15580598,716950,14.339,2.64648,9528961,9026290,502671,10.0534,8.9885,5.2104,3686719,3336011,350708,7.0142,12.2813,114.747,129.39,188.774
client_007,1.53398,16258543,15404031,854512,17.0902,3.3776,12432712,11867132,565580,11.3116,3.5311,2.4158,2978513,2551822,426691,8.5338,10.1748,52.5675,142.797,179.554
client_008,1.51017,18216752,17486804,729948,14.599,5.77922,12209083,11339735,869348,17.387,6.417,2.8894,4467573,4097264,370309,7.4062,10.1234,42.7062,93.0656,162.333
server_001,1.48602,19953885,19445414,508471,10.1694,1.65388,10782257,10372237,410020,8.2004,8.2597,4.4924,4495378,4258138,237240,4.7448,15.1198,142.628,152.576,243.796
server_002,1.3826,34163291,33453821,709470,14.1894,0.22298,14895067,14894683,384,0.0077,0.0029,0.0014,6662381,6292886,369495,7.3899,9.8672,41.6589,93.0207,151.543
server_003,1.31172,14805312,13914611,890701,17.814,9.31576,11462634,10734686,727948,14.559,14.6308,3.0877,4048997,3561101,487896,9.7579,16.3035,52.3931,61.9062,198.699
server_004,1.02888,27118450,26043944,1074506,21.4901,5.24394,12802643,10800501,2002142,40.0428,15.7398,1.9425,5321460,4774796,546664,10.9333,14.6404,20.39,40.3915,165.623
server_009,1.08749,28890956,27814734,1076222,21.5244,3.2612,12819803,10574828,2244975,44.8995,15.2781,1.2656,5569635,5032940,536695,10.7339,12.8481,17.8218,32.8195,155.295
server_010,1.31094,23894378,22696596,1197782,23.9556,3.41486,11972559,10356831,1615728,32.3146,17.0645,1.3073,5541894,4937472,604422,12.0884,12.9211,20.6165,31.6602,153.214
server_011,1.57108,15928768,14695926,1232842,24.6568,6.37178,10971317,10338648,632669,12.6534,17.1333,1.9704,4860994,4245138,615856,12.3171,13.9839,38.408,37.8614,155.804
server_012,1.80519,17815747,16448110,1367637,27.3527,3.88938,10742108,10105996,636112,12.7222,18.8447,1.3237,5514251,4824669,689582,13.7916,12.6472,36.4881,30.5681,150.924
server_013,1.73434,17466462,16039240,1427222,28.5444,4.10632,10718536,10071488,647048,12.941,20.3959,1.5456,5500619,4799131,701488,14.0298,12.9523,38.584,31.4298,151.407
server_014,1.41985,32550638,31062569,1488069,29.7614,0.39386,14987659,14926189,61470,1.2294,1.3067,0.9927,6665499,5773547,891952,17.839,10.4631,319.142,316.63,390.474
server_015,1.48474,31518998,29980891,1538107,30.7621,0.1603,15179642,15179240,402,0.008,0.003,0.0013,6724092,5827494,896598,17.932,10.034,41.4502,86.66,156.547
server_016,1.82678,18639812,16390567,2249245,44.9849,2.26354,11547335,10718892,828443,16.5689,8.1268,0.5032,4775601,3577291,1198310,23.9662,9.94996,20.3797,31.0937,183.357
server_017,0.414143,24770509,22616624,2153885,43.0777,1.40466,12810971,11073170,1737801,34.756,32.8147,24.2966,4860262,3576543,1283719,25.6744,11.8233,234.739,241.777,299.562
server_018,0.423406,26756903,24370275,2386628,47.7326,0.72886,13188628,11384596,1804032,36.0806,33.9369,24.4286,5344238,3921167,1423071,28.4614,11.632,234.882,242.698,309.414
server_019,0.407079,24472258,22283299,2188959,43.7792,1.4949,12752031,10963486,1788545,35.7709,33.7262,25.4455,4784611,3495073,1289538,25.7908,12.1073,250.063,259.255,317.145
server_020,0.426659,26758897,24254572,2504325,50.0865,0.71794,13176457,11383851,1792606,35.8521,33.7473,24.245,5345241,3867990,1477251,29.545,11.5391,236.067,243.804,311.573
