Trace,IPC,L1I Access,L1I Hit,L1I Miss,L1I MPKI,Branch MPKI,L1D Access,L1D Hit,L1D Miss,L1D MPKI,L2C MPKI,LLC MPKI,L1I Load Access,L1I Load Hit,L1I Load Miss,L1I Load MPKI,L1I Latency,L1D Latency,L2C Latency,LLC Latency
client_001,1.53443,15952827,15671431,281396,5.6279,3.41114,11796964,11382789,414175,8.2835,5.0584,2.8099,3233477,3114684,118793,2.3759,13.4392,81.8211,127.785,194.1
client_002,1.80104,22296999,21797042,499957,9.9991,2.00198,12365713,12124925,240788,4.8158,4.2875,1.0979,5678096,5375679,302417,6.0483,11.3519,61.238,69.2924,192.697
client_003,1.1008,16934316,16505011,429305,8.5861,2.76484,11367679,10960338,407341,8.1468,7.2494,5.2699,4105743,3859520,246223,4.9245,12.6912,178.267,198.717,245.922
client_004,1.44041,13977099,13447248,529851,10.597,10.1613,12418874,11890834,528040,10.5608,4.8594,1.7944,3161569,2877843,283726,5.6745,16.5602,30.7359,75.3161,149.97
client_005,1.3484,20928628,20292356,636272,12.7254,4.11874,12953931,12566640,387291,7.7458,6.6452,4.8536,5772075,5407610,364465,7.2893,12.5092,116.38,139.683,163.961
client_006,1.45685,16310165,15593340,716825,14.3365,2.64726,9529360,9026695,502665,10.0533,8.9666,5.2059,3689640,3338465,351175,7.0235,12.2118,114.707,129.712,189.033
client_007,1.53204,16235667,15383058,852609,17.0522,3.38544,12431765,11866183,565582,11.3116,3.5322,2.431,2974750,2548810,425940,8.5188,10.1455,53.1226,144.5,180.957
client_008,1.51008,18219637,17489637,730000,14.6,5.77286,12209658,11340295,869363,17.3873,6.4166,2.8882,4469568,4099385,370183,7.4037,10.1237,42.6541,92.8294,161.864
server_001,1.48582,19950464,19442784,507680,10.1536,1.64544,10781331,10371318,410013,8.2003,8.2491,4.4916,4494892,4256841,238051,4.761,14.9476,142.968,153.239,244.743
server_002,1.38261,34162717,33453153,709564,14.1913,0.22304,14895069,14894685,384,0.0077,0.0032,0.0017,6662373,6292850,369523,7.3905,9.87097,41.9661,104.3,155.264
server_003,1.33709,14933880,14043023,890857,17.8171,8.7735,11437906,10709973,727933,14.5587,14.7141,3.0803,4037051,3553920,483131,9.6626,16.1997,52.571,61.521,198.473
server_004,1.03471,27196837,26122916,1073921,21.4784,5.04714,12792139,10787975,2004164,40.0833,15.6963,1.9336,5324133,4775575,548558,10.9712,14.5349,20.3454,40.2112,164.397
server_009,1.08334,28892865,27816630,1076235,21.5247,3.25516,12821552,10576460,2245092,44.9018,15.4238,1.3164,5573226,5034859,538367,10.7673,12.8645,17.886,33.2849,156.386
server_010,1.31377,23882659,22684362,1198297,23.9659,3.42366,11974399,10358700,1615699,32.314,17.0267,1.2665,5544141,4940229,603912,12.0782,12.7332,20.5646,31.3261,153.262
server_011,1.58563,15993304,14755253,1238051,24.761,6.1613,10962466,10329798,632668,12.6534,17.1777,1.9325,4859717,4242583,617134,12.3427,14.0095,38.4568,37.6128,157.053
server_012,1.80478,17828372,16460590,1367782,27.3556,3.90704,10743425,10107309,636116,12.7223,18.873,1.3288,5519450,4831893,687557,13.7511,12.5582,36.479,30.5694,150.596
server_013,1.73136,17457659,16027322,1430337,28.6067,4.1166,10721499,10074468,647031,12.9406,20.4108,1.5632,5509410,4808084,701326,14.0265,12.9238,38.6825,31.5646,151.588
server_014,1.42027,32549818,31062239,1487579,29.7516,0.39372,14987736,14926264,61472,1.2294,1.3114,0.9887,6665320,5773819,891501,17.83,10.4649,317.339,314.32,390.41
server_015,1.48474,31517379,29979149,1538230,30.7646,0.16102,15179650,15179248,402,0.008,0.0033,0.0016,6724011,5827671,896340,17.9268,10.0334,41.4502,94.5697,157.987
server_016,1.82635,18671153,16421745,2249408,44.9882,2.26366,11546999,10718540,828459,16.5692,8.1232,0.4983,4782084,3586311,1195773,23.9155,9.96405,20.4664,31.1794,186.398
server_017,0.41413,24760074,22606041,2154033,43.0807,1.40564,12811161,11073374,1737787,34.7557,32.8128,24.2949,4860527,3576416,1284111,25.6822,11.7734,234.698,241.674,299.427
server_018,0.423385,26761959,24375539,2386420,47.7284,0.7269,13188901,11384867,1804034,36.0807,33.937,24.4287,5344808,3921589,1423219,28.4644,11.6386,234.924,242.754,309.491
server_019,0.407077,24471259,22282457,2188802,43.776,1.49396,12751724,10963199,1788525,35.7705,33.7273,25.4446,4784531,3495095,1289436,25.7887,12.0863,249.947,259.105,316.966
server_020,0.426676,26754515,24248946,2505569,50.1114,0.7193,13176549,11383962,1792587,35.8517,33.7468,24.2438,5345001,3867744,1477257,29.5451,11.5531,236.061,243.816,311.602
server_021,0.430379,26899202,24381935,2517267,50.3453,0.54508,13274920,11460853,1814067,36.2813,34.1631,24.2936,5463484,3972264,1491220,29.8244,11.6185,235.729,243.34,314.121
server_022,0.431866,26803580,24364936,2438644,48.7729,0.53712,13287646,11469549,1818097,36.3619,34.2305,24.2386,5466182,4006692,1459490,29.1898,11.5311,236.91,244.357,316.879
server_023,1.64058,20910118,18322059,2588059,51.7612,2.75736,12647978,11689164,958814,19.1763,9.1292,0.6637,5469513,4098640,1370873,27.4175,9.90005,22.2353,34.9354,208.621
server_024,1.61022,21220009,18520091,2699918,53.9984,2.79172,12882155,11892314,989841,19.7968,10.1324,0.7536,5582253,4152744,1429509,28.5902,9.78833,24.7167,37.881,245.063
server_025,1.59609,23843594,21215984,2627610,52.5522,2.68852,13252139,12351406,900733,18.0147,9.305,0.3923,6214263,4844138,1370125,27.4025,10.0323,19.265,27.5833,189.462
server_026,1.58355,21986253,19030592,2955661,59.1132,3.11478,13023421,11959481,1063940,21.2788,12.6469,0.3992,5860998,4334256,1526742,30.5348,10.029,19.8692,26.1362,208.227
server_027,1.58023,22021837,19047219,2974618,59.4924,3.18128,13071248,12052592,1018656,20.3731,11.5221,0.4649,5889342,4345505,1543837,30.8767,10.1019,19.7402,27.5946,195.419
server_028,1.5291,23796298,20710060,3086238,61.7248,2.24902,12662823,11222885,1439938,28.7988,8.4448,0.5924,5923888,4269376,1654512,33.0902,10.0101,16.8546,29.7816,141.146
server_029,1.50729,23962136,20850837,3111299,62.226,2.21744,12687820,11226636,1461184,29.2237,11.5362,0.6876,5933803,4263634,1670169,33.4034,10.4032,17.9528,28.8278,151.168
server_030,1.58548,23940827,20786491,3154336,63.0867,2.26178,12790343,11330017,1460326,29.2065,10.4031,0.1745,6014044,4304507,1709537,34.1907,10.179,14.7924,21.8152,127.533
server_031,1.48786,24455166,21246737,3208429,64.1686,2.31618,12956016,11718420,1237596,24.7519,7.8375,0.7345,6146182,4433183,1712999,34.26,9.98582,17.9667,33.2675,143.721
server_032,1.60708,25636615,22204776,3431839,68.6368,2.05442,13211515,12075948,1135567,22.7113,6.0579,0.0636,6424134,4597591,1826543,36.5309,9.87634,13.6647,20.8019,113.633
server_033,1.72644,28436172,24946767,3489405,69.7881,1.4317,12155359,11519248,636111,12.7222,3.7575,0.3618,6793881,4564364,2229517,44.5903,10.0352,20.62,34.5555,153.176
server_034,1.8307,28039464,24539204,3500260,70.0052,1.40064,12156813,11551042,605771,12.1154,1.1325,0.0972,6795945,4573033,2222912,44.4582,10.0626,13.2302,28.1397,100.981
server_035,1.33265,28623642,25076011,3547631,70.9526,1.37124,12091574,11449065,642509,12.8502,4.6292,3.5014,6782589,4447636,2334953,46.6991,10.5652,66.5344,171.867,200.985
server_036,1.7446,30083748,26007597,4076151,81.523,0.46616,13755251,13751332,3919,0.0784,0.037,0.0315,6283100,3837758,2445342,48.9068,10.1923,55.7326,166.111,171.65
server_037,1.73999,28830830,24654349,4176481,83.5296,1.11322,12405956,11969996,435960,8.7192,3.2466,0.4485,6756469,4111506,2644963,52.8993,10.1905,26.0633,41.702,157.654
