Trace,IPC,L1I Access,L1I Hit,L1I Miss,L1I MPKI,Branch MPKI,L1D Access,L1D Hit,L1D Miss,L1D MPKI,L2C MPKI,LLC MPKI,L1I Load Access,L1I Load Hit,L1I Load Miss,L1I Load MPKI
client_002,1.68458,15562144,15083320,478824,9.5765,7.65468,12502487,12261784,240703,4.8141,4.1801,1.0839,4407764,4119540,288224,5.7645
server_003,1.27701,12557899,11692513,865386,17.3077,13.8509,11621619,10893637,727982,14.5596,14.4325,3.0459,3605820,3125072,480748,9.615
server_004,0.984782,14167128,13127321,1039807,20.7961,9.60252,12956850,10962954,1993896,39.8779,15.4652,1.9506,4326416,3764214,562202,11.244
server_016,1.67648,14231137,12106875,2124262,42.4852,6.57028,11758640,10930210,828430,16.5686,7.7309,0.4903,4214350,3170722,1043628,20.8726
spec_gcc_001,1.41362,14073312,13849762,223550,4.471,14.2987,11887912,11115957,771955,15.4391,3.4959,1.0279,3650833,3517329,133504,2.6701
