Trace,IPC,L1I Access,L1I Hit,L1I Miss,L1I MPKI,Branch MPKI,L1D Access,L1D Hit,L1D Miss,L1D MPKI,L2C MPKI,LLC MPKI,L1I Load Access,L1I Load Hit,L1I Load Miss,L1I Load MPKI
client_002,1.68267,15558665,15079366,479299,9.586,7.67794,12503949,12263235,240714,4.8143,4.1813,1.0845,4407751,4118925,288826,5.7765
server_003,1.27315,12563299,11697388,865911,17.3182,13.8163,11618699,10890733,727966,14.5593,14.4918,3.0979,3605475,3120929,484546,9.6909
server_004,0.986719,14172505,13132718,1039787,20.7957,9.56308,12954554,10963412,1991142,39.8228,15.4848,1.9359,4325932,3760074,565858,11.3172
server_016,1.67556,14248609,12127151,2121458,42.4292,6.57918,11759392,10930976,828416,16.5683,7.6957,0.4945,4211054,3167321,1043733,20.8747
spec_gcc_001,1.41809,14076439,13853097,223342,4.4668,14.2507,11889461,11117503,771958,15.4392,3.326,1.0204,3649308,3515226,134082,2.6816
